Nose,Neck,RShoulder,RElbow,RWrist,LShoulder,LElbow,LWrist,MidHip,RHip,RKnee,RAnkle,LHip,LKnee,LAnkle,REye,LEye,REar,LEar,LBigToe,LSmallToe,LHeel,RBigToe,RSmallToe,RHeel,Background
"0.852337, 268.229, 1230.68","0.861055, 362.429, 1286.71","0.74581, 1210.23, 383.014","512.615, 0.807437, 1189.5","0.661578, 394.871, 1171.96","0.814407, 339.041, 1374.85","0.812137, 471.435, 1351.37","0.809861, 353.738, 1266.1","0.599204, 650.965, 1324.86","0.591145, 1269.05, 653.908","0.718485, 883.396, 1260.21","1280.92, 0.308709, 1074.88","648.091, 0.579716, 1374.98","1360.24, 0.741126, 883.602","0.235905, 1074.89, 1436.84","0.951928, 1213.06, 247.833","0.891624, 1251.33, 244.759","0.104227, 271.185, 1207.16","0.780296, 253.659, 1295.5",0,0,"0.117242, 1074.9, 1445.61",0,0,"0.125899, 1074.91, 1286.67",
"0.844435, 268.232, 1221.94","1280.93, 0.889999, 359.629","380.185, 0.71338, 1204.33","512.619, 0.798256, 1189.5","0.593697, 1171.9, 397.876","0.78144, 338.859, 1363.19","0.789839, 1348.49, 471.449","344.818, 0.853466, 1260.19","648.038, 0.612926, 1322.02","0.596291, 1266.17, 650.971","0.701765, 1260.23, 871.673","0.38416, 1074.87, 1283.7","0.600773, 645.137, 1374.91","1360.25, 0.761956, 880.574","0.214799, 1433.82, 1074.89","0.965548, 1210.13, 247.771","0.89529, 1242.58, 244.79","0.101839, 1195.43, 268.374","256.613, 0.79475, 1292.6",0,0,"0.100029, 1442.75, 1074.91",0,0,"0.171262, 1074.9, 1286.8",
"0.844739, 1219.04, 268.275","1280.94, 0.892357, 359.631","0.753223, 383.078, 1207.23","0.807835, 1189.53, 518.488","0.727175, 394.92, 1166.04","336.054, 0.78609, 1357.38","1336.81, 0.75816, 471.391","0.866477, 1260.1, 342.004","0.587231, 1322.04, 650.963","0.587502, 1266.13, 653.891","880.498, 0.728769, 1263.21","0.369099, 1074.88, 1283.69","648.082, 0.576548, 1374.98","0.76176, 1369.11, 883.442","0.232322, 1425.15, 1074.89","0.942131, 1210.05, 247.747","0.90541, 244.789, 1239.68","0.167863, 268.305, 1189.72","0.801147, 1289.69, 253.66",0,0,"0.102712, 1433.84, 1074.91","0.0805392, 1074.89, 1269.05",0,"0.159369, 1074.91, 1286.78",
"1216.08, 265.422, 0.841693","0.887734, 1283.65, 359.578","0.760365, 1210.11, 383.055","0.791202, 1189.67, 518.496","0.751166, 397.871, 1166.08","0.785908, 1357.33, 335.971","0.803588, 1333.84, 471.438","0.891414, 1257.25, 341.909","0.570568, 1322.06, 659.782","0.564148, 1266.09, 662.732","0.742377, 883.373, 1269.04","0.398428, 1074.87, 1283.74","656.807, 0.557309, 1375.02","0.782293, 883.57, 1374.97","0.214573, 1074.89, 1422.21","0.927013, 247.603, 1207.24","0.909945, 1236.77, 244.639","0.0722559, 265.399, 1189.72","0.87136, 250.632, 1283.9",0,0,"0.0934518, 1074.9, 1427.93","0.0858902, 1266.09, 1074.88",0,"0.180154, 1289.6, 1074.9",
"1216.16, 265.318, 0.82135","1280.91, 0.893285, 359.575","0.760467, 1210.05, 383.142","1192.52, 0.760816, 515.545","0.737256, 406.71, 1166.13","0.772259, 1354.51, 333.076","0.845078, 1330.83, 471.382","0.89094, 1257.22, 341.84","0.586749, 1324.85, 653.869","656.877, 0.56964, 1266.06","880.532, 0.721276, 1268.99","0.323577, 1074.88, 1283.86","648.058, 0.582477, 1375.08","0.786456, 886.391, 1375.02","0.189413, 1074.89, 1422.09","0.940776, 244.882, 1207.27","0.898765, 241.881, 1236.83","0.145326, 265.443, 1189.6","0.874194, 250.631, 1283.91",0,0,"0.0786825, 1425.18, 1074.91","0.0578855, 1074.9, 1269.07",0,"0.139063, 1289.65, 1074.9",
"0.805191, 1221.99, 262.472","0.884854, 1283.75, 359.583","0.779583, 386.006, 1213.11","0.761408, 1210.05, 509.629","0.674812, 1169.06, 409.613","0.762558, 1354.52, 333.027","1328.03, 465.612, 0.84487","0.866487, 1257.23, 338.89","0.578284, 1322.04, 653.927","656.851, 0.561069, 1266.14","880.522, 0.729013, 1263.25","0.42898, 1074.87, 1283.78","0.574417, 650.985, 1374.98","0.762146, 886.487, 1375.03","0.201201, 1074.89, 1419.2","0.970114, 1210.19, 244.769","0.861211, 241.787, 1242.61","1192.59, 253.674, 0.0807311","0.864608, 1289.67, 247.798",0,0,"1424.95, 0.0859529, 1074.91","0.093613, 1266.07, 1074.88",0,"0.196234, 1074.9, 1286.81",
"0.84997, 1233.64, 253.664","0.878497, 362.387, 1283.84","0.77519, 386.006, 1213.22","512.653, 0.691262, 1210.13","0.655976, 1169.03, 415.487","0.761101, 1357.39, 335.939","1328, 465.589, 0.845124","0.859425, 338.884, 1260.14","0.562436, 668.669, 1316.17","671.522, 0.560168, 1263.13","0.76013, 883.413, 1260.1","0.557202, 1074.84, 1283.72","0.551762, 668.628, 1372.1","904.069, 0.756033, 1374.98","0.14039, 1074.89, 1407.44","0.923741, 241.885, 1213.2","0.850955, 235.962, 1254.24","256.608, 0.236199, 1207.18","0.882749, 1292.55, 244.908",0,0,"0.0520396, 1074.91, 1419.13","1280.83, 1074.9, 0.122434","1280.77, 1074.91, 0.106554","0.298212, 1289.62, 1074.89",
"0.878619, 250.664, 1236.75","0.840227, 1289.61, 362.386","1216.1, 385.936, 0.762624","0.698703, 515.604, 1213","0.644538, 1177.77, 427.271","0.753527, 1369.07, 333.131","0.79942, 1331, 468.529","0.82987, 1260.38, 335.992","0.568082, 1313.22, 662.753","0.588492, 665.637, 1260.15","0.710083, 883.397, 1239.66","0.544065, 1074.86, 1283.73","0.572336, 662.711, 1374.87","904.117, 0.735319, 1374.99","0.107312, 1074.9, 1404.53","0.837619, 241.755, 1221.96","0.863868, 1257.4, 233.013","256.554, 1210.26, 0.394979","0.886492, 1301.39, 247.604",0,0,0,"0.111605, 1074.9, 1286.7","0.0992957, 1074.92, 1283.75","0.273051, 1289.68, 1074.89",
"0.850039, 1257.1, 247.866","0.841014, 365.341, 1295.54","0.773692, 386.171, 1213.22","0.677903, 515.545, 1213.1","424.349, 0.535178, 1183.59","0.814053, 338.959, 1375.01","0.797623, 465.547, 1348.51","1280.88, 0.841838, 341.858","0.575875, 668.589, 1316.18","0.583148, 668.593, 1260.14","0.733476, 889.329, 1236.55","0.348335, 1074.88, 1283.71","0.581709, 668.54, 1375.06","0.686002, 1377.98, 918.828","0.0632323, 1410.27, 1074.9","0.885615, 235.999, 1236.57","232.967, 0.834036, 1277.79","1216.09, 256.519, 0.701264","0.849275, 1310.28, 247.827",0,0,0,"1272.01, 1074.9, 0.0571084",0,"0.147095, 1289.64, 1074.91",
"0.877281, 1260.29, 247.634","1304.25, 0.849446, 362.585","0.693842, 1219.05, 383.045","0.65922, 1213.01, 518.541","0.475734, 1189.5, 421.361","0.774671, 341.852, 1375.06","0.794906, 1354.51, 468.527","0.816859, 1289.69, 338.945","0.545404, 1313.24, 674.526","0.536796, 1257.26, 674.517","0.72356, 898.125, 1227.86","0.380571, 1074.88, 1283.68","0.547822, 674.526, 1375.06","0.679765, 1378.06, 909.97","0.107936, 1410.35, 1074.89","0.81417, 1245.49, 230.138","0.895828, 1283.67, 227.072","0.560659, 1233.66, 250.789","0.842343, 247.888, 1327.76",0,0,0,0,0,"0.163987, 1289.67, 1074.9",
"1280.85, 0.873691, 244.839","0.838636, 1313.22, 365.343","0.733785, 1233.72, 371.42","0.746176, 1201.31, 524.387","1192.62, 0.490845, 418.464","344.836, 1401.43, 0.774856","0.774522, 1380.89, 462.69","0.806911, 1307.4, 333.019","0.551069, 1307.45, 683.342","680.398, 0.507226, 1245.52","904.046, 0.7271, 1219.07","1280.94, 1074.89, 0.232735","0.554303, 686.237, 1375.03","1392.6, 921.693, 0.667045","1416.21, 1074.89, 0.0616393","224.36, 0.91245, 1260.26","1304.19, 224.245, 0.893399","0.685175, 1242.52, 247.746","0.854751, 244.83, 1333.9",0,0,0,0,0,"0.0883574, 1074.9, 1286.79",
"0.835466, 227.236, 1310.33","344.935, 0.796663, 1277.92","0.778805, 338.954, 1183.74","0.831336, 494.987, 1095.48","0.800763, 409.592, 1189.57","0.687638, 1371.97, 359.625","0.877638, 483.227, 1422.16","0.766527, 1354.52, 335.95","0.549494, 1257.28, 674.521","0.504657, 668.584, 1183.72","0.639815, 1139.6, 907.06","1136.5, 0.063187, 1074.88","680.391, 0.524182, 1330.77","0.730139, 930.549, 1375.06",0,"0.84423, 209.446, 1286.69","0.849038, 1330.74, 206.576","0.808661, 233.027, 1251.42","224.301, 0.23558, 1351.34",0,0,0,0,0,0,
"0.799706, 1292.61, 230.034","0.804256, 1260.25, 350.771","0.807198, 341.926, 1166","0.824687, 1089.56, 500.905","0.760618, 1169.04, 415.437","0.718093, 362.435, 1357.4","480.197, 0.832747, 1407.36","0.731666, 338.843, 1333.79","0.500344, 1251.31, 677.442","0.493061, 1174.82, 671.51","1136.48, 0.631225, 906.951","0.0842105, 1074.89, 1124.79","0.495426, 1322.05, 683.315","0.678403, 930.521, 1371.99",0,"0.809641, 1274.85, 206.536","0.77532, 1313.16, 212.423","0.831693, 1236.64, 230.122","1336.74, 233.038, 0.363889",0,0,0,0,0,0,
"0.804249, 1274.88, 230.078","0.768541, 350.756, 1254.38","0.743561, 1157.14, 342.049","0.812321, 1074.82, 506.809","0.751032, 1148.4, 430.211","0.748092, 359.476, 1351.41","1392.62, 480.162, 0.847382","0.677435, 1310.32, 327.188","0.501013, 683.361, 1236.81","0.502417, 674.489, 1163.16","912.926, 0.614765, 1119.04","0.0806159, 1074.89, 1124.87","0.476429, 1316.1, 686.305","0.646277, 1372.03, 933.464",0,"0.846227, 206.499, 1254.31","0.780018, 209.46, 1292.59","1216.01, 0.824813, 230.126","0.618484, 1321.99, 227.218",0,0,0,0,0,0,
"224.313, 1257.12, 0.856491","0.803153, 347.817, 1236.77","344.893, 0.78407, 1139.6","0.833325, 506.87, 1071.92","0.788235, 1139.51, 430.151","0.731938, 347.826, 1339.68","0.865269, 477.236, 1375.06","0.783676, 321.37, 1301.44","0.557063, 1233.69, 674.483","0.534884, 1162.98, 668.623","0.662402, 909.949, 1119","0.0686731, 1074.89, 1124.8","0.50334, 1307.26, 677.432","0.643971, 1369.04, 927.638",0,"0.879632, 1233.67, 203.583","0.825259, 203.646, 1277.79","232.987, 0.828336, 1195.46","0.669996, 1301.4, 230.107",0,0,0,0,0,0,
"224.306, 0.892706, 1236.68","0.76551, 347.786, 1227.84","0.733129, 1121.95, 353.645","0.83829, 521.485, 1068.94","0.794406, 1121.9, 433.005","0.79568, 341.993, 1327.83","0.80457, 465.585, 1357.35","1280.83, 0.835428, 315.51","0.544447, 674.479, 1230.81","1160.08, 0.524983, 671.523","0.721116, 907.03, 1118.99","0.0692767, 1074.89, 1124.87","1304.36, 0.508335, 671.623","0.642237, 1369.07, 927.693",0,"200.743, 0.90998, 1213.13","200.77, 1257.26, 0.892729","0.796755, 1180.69, 230.105","1280.92, 224.152, 0.663357",0,0,0,0,0,0,
"1216.16, 224.218, 0.874243","344.824, 0.834256, 1213.02","1112.96, 0.746666, 356.631","0.803625, 1068.73, 518.481","0.787374, 1113.05, 436.025","0.792358, 338.897, 1310.23","0.841871, 462.614, 1351.37","0.859153, 315.454, 1260.36","1224.92, 0.544927, 668.634","0.541183, 668.582, 1151.34","0.726031, 906.927, 1119","0.0769939, 1074.89, 1124.8","0.513082, 665.695, 1301.39","912.949, 1369.11, 0.623479",0,"1192.6, 0.873407, 203.526","200.751, 0.880614, 1236.78","0.837718, 1162.96, 235.915","224.261, 0.671434, 1266.06",0,0,0,0,0,0,
"224.11, 0.863788, 1207.12","344.886, 0.831009, 1210.1","1104.23, 0.7582, 362.461","0.825159, 527.246, 1063.07","0.7732, 436.07, 1101.3","336.067, 0.809882, 1307.25","0.845907, 459.662, 1333.86","0.844366, 1257.1, 315.444","0.560001, 665.683, 1230.82","1160.09, 0.544792, 668.567","0.729841, 907.099, 1119.05","0.0774188, 1121.93, 1074.88","1304.34, 0.528309, 659.773","0.657379, 907.094, 1372.07","0.0528144, 1074.9, 1398.47","200.794, 0.880169, 1183.72","1224.86, 0.817304, 200.762","0.805436, 227.186, 1148.38","1248.45, 224.081, 0.675051",0,0,0,0,0,0,
"224.08, 0.894201, 1189.71","344.875, 0.791351, 1207.13","0.755697, 362.585, 1101.24","0.842396, 1065.92, 530.186","0.776005, 436.056, 1095.5","0.759423, 333.127, 1301.46","0.858236, 1330.93, 459.593","0.864073, 315.284, 1236.69","0.562463, 1233.58, 668.585","1160.16, 0.536537, 668.626","0.693494, 1121.88, 907.124","0.0939312, 1074.88, 1124.84","1304.35, 0.531852, 662.72","0.668416, 907.081, 1372.1","0.0629797, 1401.38, 1074.9","200.78, 0.89365, 1166.07","200.647, 0.89375, 1210.29","1136.57, 233.044, 0.794314","0.71524, 1236.76, 221.335",0,0,0,0,0,0,
"224.258, 0.855596, 1183.66","0.802951, 1201.3, 342.043","0.748468, 365.372, 1101.28","0.855732, 530.243, 1068.8","0.803853, 433.062, 1095.27","0.745399, 1292.64, 324.269","1328, 0.858847, 456.68","0.90183, 1233.66, 315.271","0.552332, 1233.74, 668.552","0.529119, 1163.03, 668.636","0.666057, 1124.89, 910.011","0.0653921, 1074.89, 1127.82","0.518069, 1307.26, 662.703","0.690592, 910.014, 1374.96","0.057794, 1401.54, 1074.9","1160.12, 0.84909, 206.495","0.84751, 203.614, 1204.28","0.814682, 241.752, 1124.79","0.66965, 1227.83, 227.1",0,0,0,0,0,0,
"224.068, 1177.81, 0.873346","0.825262, 1195.48, 341.942","0.765219, 1098.34, 362.618","0.885885, 530.232, 1068.9","0.761047, 1092.52, 430.228","321.31, 1289.67, 0.769264","456.564, 0.80672, 1324.87","0.897213, 315.453, 1230.79","0.567182, 1233.8, 665.638","0.546211, 1163.1, 668.585","0.618264, 1133.7, 918.772","0.0522865, 1074.88, 1133.6","0.540518, 1307.25, 659.75","0.69544, 1377.85, 910.015","0.0590382, 1401.5, 1074.9","0.832467, 203.602, 1157.13","200.803, 0.847465, 1198.37","0.83889, 241.767, 1118.98","224.268, 0.666478, 1221.92",0,0,0,0,0,0,
"0.860932, 1177.85, 221.328","0.831921, 1195.48, 341.825","0.74999, 362.469, 1101.27","0.881036, 530.243, 1071.71","0.753972, 421.409, 1095.42","318.47, 0.801075, 1286.78","0.818598, 1324.99, 453.814","0.872449, 315.397, 1230.66","0.570651, 665.665, 1236.59","0.546802, 1163.15, 668.618","912.899, 0.643746, 1139.45","0.0544751, 1074.88, 1133.67","656.88, 0.538091, 1307.31","904.082, 1377.97, 0.689247","0.114182, 1074.89, 1398.51","0.837715, 1154.28, 203.545","200.717, 0.875359, 1195.5","0.875615, 241.857, 1118.94","224.212, 0.692405, 1219.03",0,0,0,0,0,0,
"0.85207, 221.27, 1183.62","0.819437, 1201.31, 341.852","0.75419, 1098.43, 362.568","0.867974, 530.257, 1071.79","0.757194, 1098.29, 415.583","0.783632, 318.487, 1295.52","0.808362, 1322.03, 453.785","312.499, 0.866824, 1230.75","0.559091, 659.822, 1236.6","0.541276, 665.68, 1163.17","0.657723, 1139.62, 907.035","1136.55, 0.0597991, 1074.88","0.534963, 1307.34, 653.876","0.657041, 1380.92, 886.421","0.10918, 1074.89, 1395.49","1160.04, 0.864791, 200.78","200.58, 1201.31, 0.854077","0.844072, 235.959, 1119.06","1224.92, 0.684852, 221.277",0,0,0,0,0,0,
"221.077, 0.898772, 1189.49","0.837892, 339.047, 1207.2","0.756594, 362.414, 1101.27","0.894849, 527.46, 1071.9","0.730394, 412.613, 1101.28","1304.3, 0.801536, 318.454","0.819362, 453.681, 1327.75","0.882223, 1233.79, 306.582","0.563846, 1233.81, 665.636","0.543651, 1163.08, 668.603","0.668215, 1139.64, 901.12","1136.54, 1074.88, 0.0803726","656.85, 0.526796, 1307.27","0.630324, 889.326, 1380.84","0.0899056, 1074.89, 1383.81","200.58, 0.928336, 1163.15","0.916029, 1210.07, 197.739","0.794003, 1130.66, 235.909","0.744216, 1233.76, 221.093",0,0,0,0,0,0,
"0.859587, 1201.33, 221.214","0.848552, 1210.28, 339.065","0.735382, 1113.09, 359.527","0.88086, 527.241, 1071.85","0.593988, 1113.01, 406.717","0.79545, 1307.25, 318.507","453.707, 0.801397, 1333.84","0.832446, 1236.77, 300.752","0.555105, 668.611, 1236.67","0.53956, 1163.18, 671.546","904.07, 0.697989, 1139.62","1136.51, 1074.88, 0.0951699","0.523542, 1307.43, 662.756","0.620769, 892.278, 1374.99","0.144631, 1377.92, 1074.88","200.61, 0.876891, 1180.71","1216.09, 0.884895, 200.502","0.850735, 227.217, 1142.54","0.71809, 1242.53, 221.158",0,0,"0.0552075, 1378.06, 1074.91",0,0,0,
"221.295, 0.838725, 1269.03","0.830729, 338.91, 1207.27","0.785991, 1115.94, 318.275","480.192, 0.844717, 1021.83","0.827682, 433.249, 1148.37","0.710344, 1289.66, 356.608","0.856466, 483.263, 1372.02","0.846456, 341.838, 1327.76","0.569157, 1169.01, 671.575","0.525637, 668.638, 1101.27","904.154, 0.638492, 1062.95","0.103402, 1001.24, 1074.88","671.617, 0.540972, 1239.69","0.586079, 915.849, 1310.21","0.0509349, 1074.9, 1351.42","0.822634, 194.712, 1242.55","0.849684, 1283.78, 197.682","0.809783, 218.207, 1189.73",0,0,0,0,0,0,0,
"0.856285, 221.253, 1254.21","0.835586, 1186.63, 338.93","0.744099, 1092.44, 318.503","0.830486, 483.086, 1004.1","1136.56, 433.126, 0.80759","0.683114, 353.662, 1277.8","0.888871, 1354.33, 483.307","0.842539, 339.03, 1307.21","1160.19, 0.557977, 674.501","0.524331, 1092.36, 671.586","1048.43, 0.64647, 907.046","0.106484, 1074.88, 998.36","0.53148, 674.557, 1230.72","1304.4, 0.548077, 912.923",0,"0.840287, 194.773, 1227.78","197.765, 0.825342, 1269","0.793816, 1171.9, 212.426","0.128776, 1283.88, 221.104",0,0,0,0,0,0,
"0.890516, 1233.85, 221.185","0.850581, 338.921, 1165.96","0.759654, 318.53, 1071.84","0.731948, 489.102, 989.397","0.816141, 433.079, 1118.89","0.70521, 1257.25, 353.636","0.856712, 1330.93, 483.304","0.77492, 1289.63, 339.006","0.539079, 1148.35, 671.569","0.514843, 668.629, 1077.73","904.123, 0.623903, 1036.53","0.100935, 1074.88, 995.24","0.509711, 1221.91, 671.62","0.514957, 924.677, 1295.56",0,"0.872772, 194.733, 1210.24","0.829239, 1251.42, 197.727","1160.04, 209.533, 0.798629",0,0,0,0,0,0,0,
"0.803009, 1221.91, 215.395","0.832717, 1145.41, 338.861","0.741027, 1057.09, 318.514","0.841233, 977.553, 486.221","0.759831, 1101.35, 421.393","0.713617, 347.821, 1236.56","0.817792, 1307.36, 483.218","0.716668, 330.16, 1263.15","0.55382, 1139.56, 671.565","0.51645, 668.669, 1068.93","904.016, 0.643458, 1027.74","992.399, 1074.89, 0.0779785","0.524269, 1210.11, 671.555","0.603148, 1283.76, 909.949","0.0670619, 1330.96, 1074.88","0.796669, 185.954, 1195.52","0.838139, 194.769, 1236.69","200.763, 0.863913, 1142.47",0,0,0,0,0,0,0,
"0.853661, 218.202, 1213.03","1136.6, 0.801968, 336.013","0.771735, 1045.26, 318.379","0.809619, 489.146, 971.828","0.835677, 412.446, 1095.44","344.842, 0.683855, 1219.03","0.809587, 1286.81, 486.093","0.674852, 1245.54, 327.192","0.518122, 668.598, 1127.79","0.480392, 665.708, 1060.03","1024.85, 0.604384, 904.11",0,"0.516954, 668.567, 1198.39","0.561496, 1274.91, 901.123","0.134163, 1074.88, 1327.87","0.85058, 1186.69, 183.006","0.75571, 194.717, 1227.82","200.685, 1121.95, 0.863281",0,0,0,"0.0523869, 1330.93, 1074.91",0,0,0,
"0.832962, 203.636, 1204.33","0.810582, 327.235, 1119.07","0.769273, 315.509, 1027.79","960.034, 489.145, 0.787839","400.755, 0.804658, 1092.43","0.725391, 1210.24, 341.913","0.864201, 1283.71, 483.307","0.778181, 1233.65, 333.018","0.564453, 668.632, 1118.91","1048.26, 0.534734, 668.621","0.560577, 907.023, 1021.87","0.0862795, 1074.88, 983.62","0.557889, 668.567, 1189.57","904.153, 0.686127, 1269.06","0.0870687, 1313.22, 1074.89","0.859475, 177.26, 1183.6","0.844011, 185.888, 1213.07","0.906115, 1116, 197.609",0,0,0,0,0,0,0,
"0.838853, 1195.41, 203.585","0.811488, 1115.93, 324.281","0.778647, 315.447, 1021.77","0.839041, 954.197, 486.12","0.819953, 1083.64, 388.939","0.686357, 338.997, 1207.17","1280.65, 0.863344, 483.104","1224.85, 0.787565, 338.85","0.550168, 1115.83, 662.737","0.526312, 1045.27, 662.711","0.486986, 889.371, 1010","0.0844342, 1074.88, 983.603","0.552183, 662.726, 1183.68","0.71577, 901.049, 1263.25","1304.32, 1074.88, 0.111604","0.884519, 1169.04, 177.173","0.863261, 182.967, 1207.29","197.706, 0.873207, 1101.3",0,0,0,0,0,0,0,
"200.63, 0.889281, 1189.73","0.784827, 1107.14, 318.293","312.428, 0.724318, 1010.05","0.847426, 483.325, 951.043","0.766519, 1077.69, 383.011","0.615564, 324.29, 1198.37","480.193, 0.842558, 1269.08","1216.07, 0.790601, 336.054","1104.22, 0.523149, 653.908","0.490911, 653.916, 1039.4","0.57562, 889.377, 1012.97","0.0563191, 1074.89, 980.582","0.516955, 653.877, 1174.87","0.751815, 1257.36, 883.456","0.127749, 1074.88, 1286.78","0.885978, 1169.02, 177.135","0.824865, 177.217, 1198.38","0.883539, 1098.38, 197.565",0,0,0,0,0,0,0,
"200.552, 0.915099, 1186.75","0.836434, 318.399, 1095.45","0.738585, 1001.31, 309.473","0.86475, 483.086, 948.243","0.813202, 1074.8, 365.422","336.003, 0.696471, 1186.73","480.19, 0.865258, 1263.21","1216.03, 0.823612, 336.046","0.547335, 662.757, 1095.5","0.514323, 665.633, 1027.67","0.624268, 1010.01, 901.049","0.0806673, 977.791, 1074.88","0.532073, 662.717, 1166.1","0.743395, 1257.25, 886.445","0.127635, 1074.88, 1277.8","0.911914, 177.087, 1165.9","1192.46, 177.205, 0.873531","0.898475, 194.781, 1095.3",0,0,0,"1280.87, 1074.9, 0.0509254",0,0,0,
"200.554, 0.91224, 1186.65","0.82156, 1092.35, 318.503","312.416, 0.748568, 998.163","480.161, 0.828659, 948.254","0.824335, 362.516, 1071.85","0.707086, 1180.72, 335.962","0.868693, 1260.21, 477.31","0.836547, 1213.24, 335.977","0.572944, 1092.49, 662.702","1024.64, 0.535504, 662.731","0.607486, 1001.24, 901.107","0.077513, 977.768, 1074.89","0.56854, 1163.07, 659.803","0.702582, 883.584, 1254.32","0.0893709, 1074.89, 1260.14","0.921889, 177.082, 1163.13","0.865767, 177.265, 1189.61","0.896701, 194.78, 1092.38",0,0,0,0,0,0,0,
"200.58, 0.900124, 1186.52","0.822556, 1089.45, 318.43","992.377, 0.728373, 309.533","0.826228, 477.21, 951.051","0.794491, 353.662, 1071.98","0.722721, 1180.7, 335.987","480.109, 0.848579, 1254.33","0.828241, 324.322, 1213.19","656.877, 0.563872, 1092.31","656.837, 0.529914, 1021.78","0.616527, 1001.16, 889.374","0.0861631, 977.768, 1074.89","1160.16, 0.560105, 656.88","883.385, 0.701947, 1251.34","0.161624, 1074.88, 1251.41","0.89506, 177.16, 1163.01","0.872042, 177.249, 1189.45","0.862791, 1089.48, 194.737",0,0,0,"0.078296, 1257.2, 1074.91",0,0,0,
"200.793, 0.871648, 1183.75","318.416, 0.82441, 1086.58","992.417, 0.728205, 306.543","0.837736, 474.313, 951.234","0.790403, 1077.7, 342.002","0.739529, 1177.74, 338.847","480.381, 0.852036, 1242.51","0.792419, 333.102, 1213.26","0.551657, 1089.49, 659.799","656.83, 0.50806, 1018.86","0.652928, 998.3, 903.982","0.075687, 977.66, 1074.89","1160.04, 0.552725, 659.774","880.547, 0.683314, 1239.72",0,"1160.18, 177.243, 0.873279","0.837772, 1186.75, 180.081","0.876439, 197.55, 1086.55",0,0,0,0,0,0,0,
"200.689, 0.88411, 1183.74","1080.72, 0.828421, 318.395","0.726956, 306.543, 989.425","0.794388, 954.282, 468.523","0.81143, 1074.87, 341.87","336.078, 1169.06, 0.770156","0.820466, 1233.74, 486.163","0.813808, 341.905, 1213.21","656.846, 1089.42, 0.555023","656.813, 0.523658, 1018.89","0.674111, 901.104, 998.247","0.102629, 977.58, 1074.89","0.550308, 1157.19, 653.905","880.524, 0.717362, 1239.67","1224.94, 1074.91, 0.0623039","1160.18, 177.197, 0.881923","0.82599, 1186.67, 180.032","0.864582, 194.766, 1083.62",0,0,0,0,0,0,0,
"200.793, 0.869733, 1183.7","0.835693, 1077.77, 318.461","0.734025, 306.542, 989.452","0.778598, 962.987, 462.661","1080.67, 0.806909, 338.878","0.810368, 338.921, 1166.07","0.801018, 497.885, 1213.2","0.80686, 362.557, 1213.12","0.551579, 653.949, 1086.6","656.859, 0.535324, 1018.92","0.658202, 898.229, 995.355","0.0807372, 1074.89, 974.794","0.552801, 651, 1157.17","0.695926, 883.526, 1239.6","0.0925047, 1074.89, 1219.07","0.870072, 177.264, 1162.93","0.780936, 1186.63, 180.099","0.86961, 194.79, 1083.58",0,0,0,0,0,0,0,
"200.802, 0.874979, 1186.46","1080.64, 0.841693, 318.39","992.363, 0.737119, 300.744","0.863762, 459.795, 974.673","336.076, 0.830641, 1086.55","0.821704, 338.836, 1166.1","0.778303, 506.665, 1207.26","0.70624, 1210.13, 380.145","648.092, 0.542709, 1083.66","648.076, 0.525731, 1018.9","0.648967, 998.158, 895.229","0.0747079, 1074.89, 974.743","648.03, 0.534276, 1151.33","880.605, 0.648514, 1236.61","0.0746322, 1074.89, 1219.05","0.876402, 177.274, 1162.95","0.786202, 1186.65, 180.103","0.866796, 197.523, 1086.48",0,0,0,0,0,0,0,
"0.878202, 1186.52, 203.603","318.532, 0.83256, 1086.6","0.740041, 995.364, 303.675","0.854879, 977.764, 459.693","0.845028, 330.192, 1095.31","0.764925, 1169.06, 339.012","512.595, 0.751611, 1204.21","0.662543, 383.076, 1207.25","0.541944, 1089.4, 650.994","0.529175, 651.007, 1021.79","0.636036, 898.177, 995.339","0.0858558, 1074.89, 974.669","648.071, 0.533341, 1154.26","0.696268, 883.412, 1236.56","0.0810644, 1074.89, 1219.07","0.891382, 1162.98, 180.032","0.753806, 1186.75, 180.108","0.890624, 1089.47, 197.54",0,0,0,0,0,0,0,
"0.875839, 203.617, 1189.53","0.860085, 321.351, 1095.36","0.748523, 1001.35, 300.759","0.795367, 459.747, 989.437","0.797796, 1098.31, 333.026","0.740328, 1186.59, 341.942","0.761908, 515.543, 1207.13","0.698355, 1210.1, 383.134","0.520385, 1089.42, 662.763","0.517788, 1021.79, 662.711","992.424, 0.599677, 901.062","0.0938942, 1074.89, 971.809","0.514813, 665.629, 1157.14","0.680967, 1233.79, 892.281","0.0543819, 1074.9, 1230.67","0.888613, 180.14, 1165.94","0.731782, 180.061, 1189.63","0.93405, 197.794, 1095.47",0,0,0,0,0,0,0,
"0.796341, 1195.42, 212.417","0.815545, 1098.42, 324.22","0.741847, 1018.8, 300.714","0.849878, 459.672, 998.154","0.800721, 1113.06, 330.122","344.891, 0.719878, 1186.59","0.809597, 1210.06, 509.762","0.752214, 388.921, 1213.23","0.530449, 665.642, 1092.31","1024.67, 0.517882, 659.803","0.621077, 995.35, 901.06","0.0941475, 1074.89, 974.57","0.512749, 665.674, 1154.27","0.697961, 1233.71, 892.326",0,"0.800423, 1174.84, 183.06","0.328283, 1204.26, 191.779","200.559, 0.840928, 1110.14",0,0,0,0,0,0,0,
