Nose,Neck,RShoulder,RElbow,RWrist,LShoulder,LElbow,LWrist,MidHip,RHip,RKnee,RAnkle,LHip,LKnee,LAnkle,REye,LEye,REar,LEar,LBigToe,LSmallToe,LHeel,RBigToe,RSmallToe,RHeel,Background
"442.796,132.331,0.850874","485.92,150.55,0.628256","481.994,149.269,0.455401","475.491,204.092,0.222647","454.618,192.291,0.146402","487.275,150.609,0.836456","479.405,215.84,0.805849","446.782,183.241,0.746522","514.595,257.552,0.592618","515.931,256.293,0.430195","514.587,338.493,0.711227","543.317,421.93,0.758424","510.737,258.86,0.580668","478.115,342.374,0.613968","458.546,454.573,0.680519","0,0,0","442.856,124.486,0.868488","0,0,0","463.674,117.887,0.876312","422.002,462.421,0.704112","431.094,465.01,0.65909","465.04,463.78,0.574234","509.397,427.218,0.759926","514.617,424.608,0.69158","549.889,429.819,0.719449",
"444.155,136.197,0.862462","487.23,151.864,0.639834","483.308,151.834,0.531541","475.508,205.378,0.206621","454.608,192.354,0.163836","493.766,151.861,0.852676","484.563,217.128,0.831213","449.384,189.726,0.724235","515.949,261.459,0.589247","517.261,260.188,0.412","510.72,339.791,0.686848","543.318,420.695,0.748977","515.895,261.467,0.578569","479.417,341.071,0.647382","459.806,454.6,0.665222","442.901,129.641,0.0703935","445.459,128.345,0.859216","0,0,0","465.081,117.941,0.902348","422.028,462.419,0.694584","431.117,465.015,0.656003","465.035,465.027,0.533235","509.409,427.212,0.75099","514.625,424.6,0.683937","549.902,429.825,0.699643",
"448.092,138.809,0.827945","488.544,154.475,0.700621","481.999,154.506,0.579044","476.786,213.17,0.11646","474.206,202.711,0.136104","496.401,153.163,0.842401","485.932,219.708,0.836595","453.243,193.624,0.802238","515.971,265.372,0.622414","515.925,265.38,0.451772","506.756,339.804,0.683412","542.042,420.66,0.737989","517.219,265.387,0.621671","475.508,347.563,0.685964","458.523,454.606,0.690932","444.168,129.745,0.0715636","451.981,129.626,0.870231","0,0,0","470.289,119.25,0.881269","421.968,462.421,0.710714","429.795,465.005,0.657256","465.044,465.016,0.590852","509.421,427.216,0.74281","514.621,424.592,0.679266","549.883,428.525,0.706357",
"453.308,140.058,0.907687","493.713,158.365,0.752086","484.58,158.412,0.681829","475.448,223.631,0.441562","478.089,204.029,0.277754","502.861,155.772,0.779759","493.734,222.296,0.80557","453.348,193.619,0.756865","515.899,270.632,0.607535","509.424,269.33,0.462832","505.5,342.401,0.666527","542.03,420.641,0.740765","517.242,273.222,0.645449","474.168,347.565,0.713263","455.931,454.598,0.699973","453.243,131.013,0.0784658","454.599,129.721,0.946542","0,0,0","475.426,120.587,0.961204","421.961,462.43,0.714327","428.525,464.998,0.660367","463.788,465.006,0.6281","509.395,428.493,0.709202","514.601,424.607,0.638588","549.862,428.486,0.710586",
"454.585,140.112,0.893996","492.434,160.987,0.797798","475.492,161.019,0.732961","474.141,222.288,0.397769","0,0,0","505.539,160.942,0.79904","496.365,222.349,0.812558","463.731,202.705,0.744243","514.601,269.3,0.621695","505.531,269.293,0.56296","506.816,339.805,0.676294","540.746,419.378,0.721331","518.578,269.329,0.621322","472.893,341.082,0.689514","454.669,449.396,0.530081","453.262,131.062,0.158107","457.207,130.982,0.865815","0,0,0","475.519,121.831,0.910519","421.992,462.438,0.502589","427.19,463.762,0.477845","463.742,462.421,0.417149","508.134,428.489,0.701323","513.329,424.6,0.619847","549.857,428.487,0.688222",
"454.57,140.056,0.926242","493.763,159.71,0.787731","483.332,161.033,0.709199","475.539,224.942,0.765521","463.706,202.72,0.449725","504.199,155.783,0.790062","497.648,223.601,0.858901","462.401,193.66,0.691107","515.96,273.203,0.63171","514.621,271.927,0.46282","505.461,341.073,0.680061","540.755,419.383,0.730524","517.233,274.507,0.653687","471.587,343.693,0.694822","454.645,453.269,0.729981","453.312,130.973,0.105084","455.91,129.719,0.91178","0,0,0","475.541,120.619,0.921289","421.936,462.434,0.715101","427.213,464.985,0.65818","463.736,463.732,0.637184","508.143,428.509,0.720008","514.59,424.609,0.645381","549.86,427.226,0.702069",
"454.637,138.824,0.90115","495.036,159.657,0.795972","485.881,160.963,0.739666","480.708,223.678,0.797331","463.697,201.411,0.743375","504.16,155.789,0.794552","505.481,222.296,0.864917","471.551,193.679,0.779876","515.942,268.013,0.664146","515.935,267.999,0.501147","504.188,339.833,0.741842","542.027,420.643,0.732445","515.93,269.295,0.667632","465.101,339.785,0.741775","454.571,453.272,0.720457","453.318,131.003,0.119906","457.22,129.702,0.889474","0,0,0","475.544,120.588,0.929709","421.917,462.446,0.706241","427.211,464.987,0.646534","463.713,463.733,0.627969","509.407,428.488,0.709046","514.624,424.608,0.642071","549.883,428.497,0.700359",
"454.647,137.482,0.868469","495.105,153.176,0.702666","491.13,153.179,0.586802","485.89,221.045,0.71358","463.781,192.343,0.63666","497.706,151.938,0.82091","505.431,214.564,0.834727","474.128,191.035,0.766375","515.963,266.674,0.670558","523.765,265.398,0.516844","508.084,337.156,0.757098","542.023,420.648,0.729371","510.72,266.745,0.642551","466.371,339.74,0.70184","454.599,454.571,0.702912","0,0,0","455.963,129.622,0.890672","0,0,0","475.523,120.5,0.952435","421.933,462.437,0.708","428.509,465.013,0.636851","463.691,465.013,0.613868","509.406,428.516,0.715207","514.619,424.636,0.640282","549.872,429.8,0.690664",
"452.008,140.05,0.887727","491.13,153.149,0.78163","479.415,154.465,0.677436","465.062,217.097,0.797007","450.672,192.336,0.514274","502.889,151.861,0.832955","492.431,214.527,0.830639","453.32,177.945,0.661836","513.309,271.925,0.59853","512.021,271.904,0.440232","496.379,350.214,0.731433","544.632,428.503,0.726863","512.027,273.239,0.606507","463.75,348.897,0.677033","450.712,461.145,0.670702","450.698,130.937,0.0530426","453.276,129.699,0.92767","0,0,0","472.897,119.222,0.933427","415.472,464.997,0.610308","423.279,466.379,0.570564","454.643,466.353,0.557503","511.997,436.363,0.793218","515.89,433.781,0.748488","551.201,437.621,0.706985",
"454.579,136.22,0.792541","489.83,155.778,0.715826","474.207,158.368,0.625745","466.349,215.823,0.730521","453.321,196.224,0.436055","505.485,153.22,0.781334","495.074,218.429,0.835801","454.635,183.225,0.605565","515.931,270.618,0.609357","514.635,269.323,0.442406","496.371,348.881,0.708248","544.639,428.481,0.728462","515.954,271.923,0.622809","463.731,346.279,0.716492","450.686,454.573,0.650659","451.963,129.692,0.364794","457.203,128.404,0.785604","0,0,0","475.473,119.287,0.905476","415.439,464.996,0.55378","423.269,466.332,0.553337","455.897,463.711,0.5471","512.007,436.37,0.802301","515.889,433.782,0.757142","551.204,436.341,0.703838",
"455.893,140.085,0.890657","496.348,155.801,0.803837","484.642,158.412,0.74628","467.634,215.836,0.742585","450.665,193.64,0.52444","506.813,153.188,0.83932","493.75,215.84,0.813654","451.977,181.888,0.657754","514.638,274.504,0.615038","514.614,273.222,0.4402","497.655,350.179,0.714382","544.631,428.499,0.724316","514.636,275.804,0.627047","463.762,345.003,0.700807","449.398,454.62,0.676493","0,0,0","455.962,129.739,0.893965","0,0,0","475.532,120.504,0.947717","414.184,464.974,0.635708","423.265,466.333,0.612576","455.884,464.985,0.583406","512.017,437.628,0.797733","515.897,435.012,0.747834","551.206,436.364,0.710425",
"459.827,140.054,0.863583","501.571,153.219,0.70958","496.321,153.191,0.659389","475.494,214.571,0.657897","455.939,194.919,0.420887","506.777,153.214,0.836811","496.399,219.706,0.82374","462.449,192.256,0.731171","518.535,274.536,0.6469","523.768,274.516,0.492667","498.977,350.22,0.708114","544.647,428.509,0.730727","515.956,275.817,0.648242","463.724,342.389,0.748362","449.368,454.587,0.658685","454.66,130.976,0.0767035","462.445,129.723,0.925453","0,0,0","481.982,119.293,0.909448","415.445,464.987,0.615203","423.296,466.36,0.589157","454.652,463.767,0.59025","512.016,436.368,0.804913","515.903,433.787,0.762369","551.203,437.643,0.715494",
"461.149,136.221,0.827717","504.175,150.603,0.652322","500.265,150.547,0.529986","485.927,215.791,0.502888","465.037,193.603,0.504143","505.44,151.88,0.833177","504.145,217.114,0.789053","465.056,187.113,0.796298","522.45,270.61,0.616823","528.984,270.607,0.51634","505.509,348.913,0.797662","544.641,428.493,0.728065","515.931,271.933,0.618515","463.789,341.096,0.760072","450.707,455.943,0.664649","458.527,129.665,0.0971187","463.696,129.612,0.918902","0,0,0","483.31,119.2,0.910759","415.452,463.723,0.692684","423.273,465.107,0.663856","455.898,465.084,0.557756","512.028,436.351,0.793643","515.917,433.771,0.760287","551.197,436.356,0.723898",
"461.096,132.336,0.844551","505.51,144.034,0.750481","513.333,141.446,0.660376","525.08,202.779,0.0771983","0,0,0","497.677,149.236,0.841656","496.437,213.209,0.866352","466.388,181.863,0.815666","523.766,266.694,0.616043","535.497,265.366,0.548601","506.85,347.563,0.78291","544.625,428.504,0.731556","514.596,268.017,0.605991","463.79,346.306,0.738905","453.326,459.814,0.711599","0,0,0","462.452,125.766,0.875673","0,0,0","483.269,117.898,0.863736","418.058,463.711,0.662857","423.33,465.099,0.63415","458.512,466.33,0.554662","512.038,435.071,0.779652","515.926,433.734,0.766985","551.174,437.633,0.714111",
"441.551,129.72,0.864073","482.023,149.232,0.609349","475.475,147.941,0.472621","466.376,202.779,0.12296","428.521,151.871,0.167251","485.894,150.511,0.84656","474.104,222.315,0.832974","436.35,170.126,0.574974","512.021,269.299,0.591713","518.555,266.74,0.462958","497.697,350.259,0.737835","549.906,429.803,0.698758","505.531,273.197,0.603286","453.336,350.21,0.798552","453.29,463.723,0.712714","0,0,0","442.818,120.559,0.895047","0,0,0","461.126,111.408,0.872465","423.296,465.092,0.382523","433.721,476.796,0.349332","455.93,466.402,0.523688","525.055,452.021,0.73412","526.361,449.403,0.627145","561.619,436.344,0.615224",
"444.161,129.68,0.884694","485.968,145.353,0.586898","484.616,142.765,0.41397","470.275,207.989,0.0680544","0,0,0","487.252,149.236,0.789467","467.681,214.575,0.819925","441.581,166.223,0.689757","515.951,270.599,0.613809","526.348,269.297,0.514063","502.894,351.538,0.733472","557.673,441.521,0.706828","506.837,271.932,0.58888","455.925,350.258,0.730141","453.311,463.741,0.688041","0,0,0","444.2,119.308,0.91221","0,0,0","463.772,110.147,0.951353","424.611,465.125,0.308407","433.734,476.796,0.317982","455.921,467.676,0.479993","526.349,455.922,0.7802","527.677,454.568,0.732546","568.153,448.089,0.632985",
"450.657,129.707,0.848212","495.028,142.742,0.668047","495.074,141.393,0.465715","471.586,201.447,0.179104","453.327,183.212,0.106669","492.457,147.922,0.784121","470.248,214.525,0.832411","442.911,174.087,0.7571","517.253,271.926,0.615963","527.707,270.628,0.531579","508.116,358.065,0.79205","557.744,449.38,0.712401","506.821,274.511,0.598899","458.529,356.734,0.689478","453.337,463.724,0.717923","0,0,0","451.988,120.51,0.887717","0,0,0","467.638,110.103,0.894271","424.574,465.106,0.296441","433.721,476.793,0.301386","455.941,467.685,0.502827","527.655,455.927,0.76621","530.291,454.595,0.713501","568.186,459.844,0.669812",
"454.561,129.714,0.926867","496.367,146.668,0.632083","495.048,144.054,0.477303","474.206,202.733,0.19479","453.331,187.112,0.201544","496.402,150.491,0.826652","472.886,214.494,0.868876","441.569,177.943,0.683368","519.833,275.813,0.603236","530.278,274.544,0.515495","515.893,360.709,0.816125","560.287,449.367,0.733938","510.736,275.858,0.56671","455.888,361.944,0.712379","453.284,463.709,0.747922","0,0,0","454.624,120.522,0.946687","0,0,0","474.213,111.391,0.94665","423.263,465.083,0.391136","433.708,476.795,0.357674","455.912,466.408,0.530642","527.741,455.92,0.72935","532.908,454.602,0.67893","569.507,457.23,0.643818",
"455.9,130.933,0.793271","505.493,146.628,0.634184","512.018,142.724,0.499005","479.411,200.149,0.119132","454.601,163.615,0.158705","497.667,150.515,0.75886","474.215,214.556,0.860028","436.324,164.913,0.634647","527.726,269.321,0.536356","539.447,266.736,0.466125","515.98,361.973,0.806915","559.07,450.69,0.741171","518.543,273.198,0.53028","455.912,360.648,0.668029","451.959,457.238,0.58511","0,0,0","457.242,120.525,0.796645","0,0,0","476.773,110.171,0.87042","427.192,465.104,0.209271","433.759,467.687,0.224135","453.291,465.042,0.428378","527.715,455.917,0.766419","531.615,454.6,0.711536","569.494,458.53,0.64975",
"461.148,131.048,0.85644","505.538,147.952,0.682298","509.412,144.045,0.507274","479.394,204.044,0.462621","453.291,177.951,0.491899","502.894,150.532,0.794237","475.518,215.807,0.850695","444.129,177.97,0.67537","523.779,277.115,0.596832","534.211,275.833,0.509127","518.56,368.477,0.781318","559.06,450.705,0.745024","514.641,277.174,0.566206","454.581,359.294,0.759345","450.684,463.766,0.671258","0,0,0","462.411,121.845,0.862055","0,0,0","479.388,111.448,0.844041","422.006,465.086,0.361794","425.899,467.662,0.349885","454.58,476.789,0.466962","527.737,455.922,0.741821","532.918,454.594,0.693522","569.483,459.811,0.675084",
"463.779,132.294,0.897462","509.431,145.329,0.664269","517.254,142.746,0.55354","487.214,204.065,0.277357","465.028,187.103,0.309698","505.447,147.946,0.790386","484.652,221.009,0.855353","454.551,190.969,0.797007","527.732,274.514,0.619011","538.151,274.5,0.534416","518.589,368.5,0.778397","560.296,451.985,0.740602","518.551,275.793,0.605961","454.655,351.515,0.710409","445.458,465.04,0.701287","0,0,0","463.793,121.882,0.892023","0,0,0","484.598,112.716,0.905522","421.989,466.328,0.327839","429.815,476.802,0.323817","448.101,476.799,0.429435","527.74,455.921,0.733172","534.172,454.594,0.689464","569.504,461.107,0.679513",
"464.996,129.685,0.915399","513.296,144.055,0.744434","526.318,141.481,0.747033","504.195,197.553,0.112848","476.797,187.09,0.186564","498.984,149.226,0.789443","485.98,219.724,0.833148","463.689,183.138,0.782763","530.277,270.615,0.595123","545.94,269.325,0.529329","525.048,368.472,0.679737","560.278,450.697,0.744532","517.258,273.203,0.607463","454.675,356.745,0.675373","444.122,465.019,0.754183","0,0,0","465.053,119.275,0.921942","0,0,0","485.885,110.181,0.93954","415.458,466.327,0.363692","424.589,476.802,0.360253","444.19,476.796,0.446602","528.986,455.906,0.744744","534.2,454.586,0.703687","569.48,459.809,0.674897",
"465.009,125.776,0.879019","512.015,141.436,0.814756","527.636,140.123,0.785479","515.934,197.537,0.093914","478.087,180.551,0.19631","496.309,142.77,0.822657","484.584,215.794,0.873133","463.771,180.596,0.788249","528.994,268.03,0.592505","545.936,266.701,0.517844","527.721,377.601,0.684922","560.302,451.993,0.751722","515.961,271.927,0.595911","455.96,363.262,0.69048","442.92,465.094,0.738947","0,0,0","465.08,116.649,0.875462","0,0,0","485.876,108.827,0.951388","412.872,465.098,0.406044","421.986,476.801,0.371079","444.17,476.807,0.474406","528.975,454.653,0.759242","534.196,454.553,0.710114","569.462,461.125,0.688584",
"465.019,123.183,0.887132","512.009,141.415,0.798999","527.69,138.825,0.722657","0,0,0","0,0,0","495.042,142.787,0.781753","483.272,207.973,0.645916","462.459,184.485,0.422972","530.273,264.103,0.567602","547.225,261.475,0.494689","527.683,377.624,0.686677","560.304,450.678,0.742571","517.216,266.679,0.567543","459.812,361.962,0.647534","442.905,465.025,0.736156","463.757,119.184,0.0683791","465.081,115.355,0.870762","0,0,0","485.868,108.789,0.937174","414.187,466.339,0.25901","427.203,476.805,0.270369","444.138,476.795,0.436219","528.962,454.631,0.765009","534.174,453.339,0.702708","569.481,459.824,0.689906",
"275.836,116.651,0.195523","223.639,141.379,0.868276","247.166,146.658,0.76841","264.085,238.005,0.816153","288.868,194.907,0.768062","197.531,136.201,0.71034","0,0,0","0,0,0","201.467,295.389,0.52379","214.481,297.993,0.513539","234.031,386.738,0.451796","209.283,476.821,0.184018","184.478,288.908,0.433441","232.753,371.097,0.315611","234.057,457.207,0.589971","277.137,107.493,0.445929","0,0,0","266.724,99.7097,0.945989","244.461,93.1561,0.0796227","266.726,465.058,0.66903","266.673,463.735,0.622105","227.536,465.08,0.3961","0,0,0","0,0,0","205.354,476.832,0.0700481",
"271.911,120.542,0.30476","220.998,140.138,0.793403","239.28,141.492,0.773876","256.334,235.33,0.856554","284.974,189.716,0.752766","201.445,137.493,0.706244","215.813,200.137,0.112122","261.466,191.016,0.141667","201.439,290.199,0.488321","209.3,294.112,0.485655","231.475,405.032,0.485097","205.398,476.826,0.142522","185.788,286.281,0.339869","244.504,355.446,0.534786","234.025,448.061,0.647201","275.829,108.807,0.527707","0,0,0","265.427,99.6706,0.955926","0,0,0","266.669,465.036,0.727395","266.68,463.677,0.70149","226.252,459.833,0.467574","235.319,476.824,0.050856","0,0,0","0,0,0",
"275.802,119.219,0.279171","221.04,137.514,0.721142","235.336,140.117,0.77436","254.97,231.436,0.766659","282.371,192.309,0.629344","205.379,132.311,0.642815","211.898,204.063,0.0852709","0,0,0","201.46,284.971,0.498918","206.664,286.272,0.499488","232.764,375.001,0.408848","231.451,453.267,0.101461","192.306,283.66,0.323198","244.487,356.739,0.339517","234.061,449.388,0.520205","277.105,106.196,0.440294","0,0,0","266.656,98.3232,0.90464","0,0,0","266.689,463.783,0.536357","266.713,462.409,0.480936","226.282,457.207,0.26678","269.296,465.001,0.154454","262.785,470.282,0.103863","0,0,0",
"274.482,119.18,0.752815","221.019,132.288,0.751452","234.046,138.811,0.806252","251.056,230.183,0.775373","282.348,183.209,0.746249","207.961,129.693,0.715501","214.508,201.436,0.0747099","256.283,189.705,0.0884617","202.742,282.362,0.502718","204.056,284.971,0.51863","227.58,385.442,0.385413","226.234,445.483,0.0906054","202.761,282.341,0.27658","244.538,358.014,0.618205","232.749,441.56,0.576687","277.082,106.182,0.800521","0,0,0","266.655,94.4717,0.899447","0,0,0","265.372,464.988,0.763169","266.655,462.426,0.713299","221.041,449.381,0.304696","266.641,463.699,0.076942","253.636,476.801,0.0564347","202.778,476.816,0.0589466",
"274.516,115.337,0.75727","222.333,129.737,0.678035","226.263,131.041,0.824766","243.165,223.662,0.821211","274.525,184.529,0.73001","214.483,128.383,0.525796","214.521,217.114,0.058856","0,0,0","205.395,282.354,0.502078","202.763,284.968,0.527467","226.265,402.4,0.57369","204.067,476.827,0.125015","214.478,282.348,0.392075","243.17,361.962,0.587238","234.035,442.858,0.741676","277.132,102.279,0.818538","0,0,0","266.666,90.5673,0.928599","0,0,0","265.33,462.439,0.834443","265.343,455.911,0.79463","224.951,450.696,0.52267","0,0,0","0,0,0","0,0,0",
"399.808,119.226,0.861411","444.131,141.4,0.590075","435.028,140.135,0.460914","433.714,206.663,0.0687129","0,0,0","453.242,141.433,0.797261","440.231,223.651,0.802868","393.289,183.193,0.651372","468.968,282.36,0.512311","479.398,277.172,0.428039","493.763,380.224,0.713961","525.072,465.045,0.670526","462.423,286.239,0.498974","423.252,382.822,0.609278","411.541,476.824,0.615981","0,0,0","401.119,108.758,0.899109","0,0,0","422.037,98.3207,0.924563","402.427,476.836,0.108522","0,0,0","411.527,476.836,0.339975","526.358,476.809,0.244135","526.36,476.811,0.26019","527.681,476.799,0.521677",
"406.32,119.22,0.827582","458.508,140.172,0.483869","454.593,138.833,0.340822","444.189,207.983,0.069291","432.385,198.85,0.147406","462.383,141.457,0.786164","451.983,223.647,0.80676","410.251,181.861,0.609792","475.515,286.247,0.561312","485.929,283.64,0.468668","495.045,380.265,0.724554","523.749,461.138,0.605297","467.636,287.579,0.508496","432.354,381.513,0.665423","412.855,476.824,0.631116","0,0,0","408.954,108.744,0.860342","0,0,0","431.102,98.3315,0.892289","402.44,476.83,0.118514","0,0,0","412.81,476.837,0.349587","528.98,476.792,0.278721","527.706,476.794,0.298814","526.367,467.663,0.470725",
"411.473,119.245,0.899514","458.54,141.442,0.497821","453.307,141.41,0.396543","445.471,210.567,0.0686568","412.853,191.023,0.0829337","463.757,141.46,0.811874","454.6,224.899,0.848162","412.854,181.849,0.649123","482.019,283.671,0.549417","491.147,279.759,0.464497","492.422,380.221,0.736275","526.337,467.666,0.694624","474.183,286.265,0.526376","433.798,380.263,0.68992","414.138,476.826,0.603408","408.917,111.438,0.0571548","411.575,108.841,0.927932","0,0,0","433.703,99.6417,0.944546","402.408,476.828,0.13195","0,0,0","412.874,476.838,0.332463","525.048,476.819,0.191921","526.396,476.824,0.202539","527.728,476.807,0.559729",
"412.91,121.89,0.855435","465.041,141.473,0.515598","461.121,141.404,0.388823","452.014,213.181,0.107005","432.404,202.771,0.115683","467.641,142.742,0.756254","458.516,224.92,0.798169","414.143,184.512,0.66238","484.655,286.238,0.588229","493.768,284.953,0.482832","485.882,380.17,0.755542","525.081,466.387,0.663409","478.079,286.285,0.530311","438.966,378.94,0.647671","414.199,476.824,0.576851","410.23,117.909,0.0728254","415.45,111.454,0.841499","0,0,0","437.639,100.971,0.858645","402.437,476.821,0.12762","0,0,0","414.144,476.837,0.323426","525.088,476.814,0.207668","526.398,476.817,0.225862","527.712,476.806,0.53353",
"401.124,116.621,0.838443","441.55,141.414,0.635898","421.967,141.389,0.474892","0,0,0","0,0,0","455.903,141.436,0.69214","444.162,224.994,0.770126","410.216,193.674,0.640432","472.854,278.449,0.488551","483.28,277.12,0.39618","493.702,373.695,0.641176","519.871,455.911,0.616989","463.762,282.352,0.466475","423.337,380.2,0.621361","411.542,476.812,0.776253","399.818,108.732,0.1276","403.739,107.515,0.844708","0,0,0","424.603,98.3819,0.885905","402.408,476.815,0.147091","403.737,476.834,0.193638","411.538,476.828,0.505073","527.715,476.791,0.31182","526.369,476.793,0.314877","526.338,465.077,0.453454",
"402.395,117.948,0.860685","454.606,141.385,0.491021","452.012,138.84,0.339897","442.841,210.593,0.111341","403.728,192.362,0.188122","455.886,141.471,0.782617","444.233,224.94,0.826766","402.463,181.889,0.660248","474.146,284.975,0.545065","484.586,281.057,0.462117","496.311,381.53,0.715082","526.341,466.333,0.693114","463.771,287.574,0.503668","424.615,381.567,0.638973","411.563,476.821,0.702829","0,0,0","402.484,107.526,0.873514","0,0,0","424.609,98.3544,0.904375","402.417,476.827,0.131871","0,0,0","411.543,476.834,0.41439","527.664,476.813,0.225929","527.678,476.816,0.246215","527.712,476.804,0.543947",
