Nose,Neck,RShoulder,RElbow,RWrist,LShoulder,LElbow,LWrist,MidHip,RHip,RKnee,RAnkle,LHip,LKnee,LAnkle,REye,LEye,REar,LEar,LBigToe,LSmallToe,LHeel,RBigToe,RSmallToe,RHeel,Background
"{'x': 1257.33, 'y': 274.203, 'c': 0.905015}","{'x': 1363.21, 'y': 350.737, 'c': 0.777368}","{'x': 1298.5, 'y': 339.029, 'c': 0.728636}","{'x': 1204.33, 'y': 424.308, 'c': 0.795348}","{'x': 1145.54, 'y': 374.313, 'c': 0.761639}","{'x': 1430.97, 'y': 365.379, 'c': 0.753607}","{'x': 1330.89, 'y': 506.689, 'c': 0.864352}","{'x': 1304.22, 'y': 359.619, 'c': 0.81364}","{'x': 1333.89, 'y': 662.683, 'c': 0.590512}","{'x': 1283.75, 'y': 651.02, 'c': 0.607869}","{'x': 1277.82, 'y': 880.451, 'c': 0.737029}","{'x': 1292.59, 'y': 1074.88, 'c': 0.312498}","{'x': 1392.62, 'y': 668.543, 'c': 0.567304}","{'x': 1401.57, 'y': 907.081, 'c': 0.742246}","{'x': 1469.02, 'y': 1074.9, 'c': 0.0616138}","{'x': 1257.3, 'y': 250.743, 'c': 0.165504}","{'x': 1274.86, 'y': 250.756, 'c': 0.860645}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1336.7, 'y': 250.72, 'c': 0.873872}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1301.44, 'y': 1074.9, 'c': 0.0660844}","{'x': 1307.3, 'y': 1074.92, 'c': 0.0534102}","{'x': 1298.48, 'y': 1074.91, 'c': 0.129789}",
"{'x': 1257.26, 'y': 274.224, 'c': 0.888249}","{'x': 1369.07, 'y': 350.794, 'c': 0.75648}","{'x': 1304.47, 'y': 341.835, 'c': 0.749521}","{'x': 1260.27, 'y': 465.577, 'c': 0.584894}","{'x': 1207.25, 'y': 409.681, 'c': 0.667202}","{'x': 1428.03, 'y': 362.502, 'c': 0.759139}","{'x': 1327.93, 'y': 503.859, 'c': 0.853271}","{'x': 1301.34, 'y': 350.756, 'c': 0.772196}","{'x': 1333.82, 'y': 656.862, 'c': 0.607673}","{'x': 1283.75, 'y': 650.954, 'c': 0.612625}","{'x': 1263.11, 'y': 877.491, 'c': 0.766304}","{'x': 1289.71, 'y': 1074.88, 'c': 0.426796}","{'x': 1389.66, 'y': 665.619, 'c': 0.572355}","{'x': 1401.42, 'y': 901.128, 'c': 0.721638}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1257.26, 'y': 250.773, 'c': 0.139148}","{'x': 1271.96, 'y': 250.782, 'c': 0.851163}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1333.9, 'y': 250.794, 'c': 0.860983}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1298.47, 'y': 1074.9, 'c': 0.0954241}","{'x': 1301.42, 'y': 1074.91, 'c': 0.0786034}","{'x': 1298.5, 'y': 1074.9, 'c': 0.196731}",
"{'x': 1257.1, 'y': 274.25, 'c': 0.864383}","{'x': 1369.07, 'y': 362.418, 'c': 0.778655}","{'x': 1307.37, 'y': 359.512, 'c': 0.665408}","{'x': 1274.94, 'y': 483.14, 'c': 0.437144}","{'x': 1219.05, 'y': 412.656, 'c': 0.455335}","{'x': 1425.15, 'y': 362.532, 'c': 0.751995}","{'x': 1327.76, 'y': 503.804, 'c': 0.827592}","{'x': 1295.5, 'y': 359.49, 'c': 0.783378}","{'x': 1333.83, 'y': 659.777, 'c': 0.609087}","{'x': 1283.71, 'y': 650.954, 'c': 0.617617}","{'x': 1260.14, 'y': 877.586, 'c': 0.775296}","{'x': 1292.59, 'y': 1074.87, 'c': 0.46602}","{'x': 1389.73, 'y': 665.706, 'c': 0.584102}","{'x': 1398.62, 'y': 904.14, 'c': 0.738429}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1254.31, 'y': 253.583, 'c': 0.160216}","{'x': 1269.02, 'y': 250.746, 'c': 0.846682}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1333.82, 'y': 250.786, 'c': 0.862938}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1295.56, 'y': 1074.9, 'c': 0.109041}","{'x': 1301.4, 'y': 1074.91, 'c': 0.0895289}","{'x': 1301.42, 'y': 1074.9, 'c': 0.233762}",
"{'x': 1254.2, 'y': 274.278, 'c': 0.838712}","{'x': 1369.11, 'y': 359.62, 'c': 0.768223}","{'x': 1307.41, 'y': 356.677, 'c': 0.639694}","{'x': 1292.6, 'y': 486.127, 'c': 0.482287}","{'x': 1242.56, 'y': 427.284, 'c': 0.706887}","{'x': 1425.07, 'y': 362.476, 'c': 0.750436}","{'x': 1324.89, 'y': 503.732, 'c': 0.79783}","{'x': 1292.55, 'y': 362.446, 'c': 0.785123}","{'x': 1333.87, 'y': 651.019, 'c': 0.620688}","{'x': 1283.83, 'y': 648.005, 'c': 0.641786}","{'x': 1257.22, 'y': 868.711, 'c': 0.765815}","{'x': 1292.6, 'y': 1074.87, 'c': 0.481961}","{'x': 1389.66, 'y': 659.769, 'c': 0.575866}","{'x': 1395.56, 'y': 901.116, 'c': 0.744732}","{'x': 1469.05, 'y': 1074.9, 'c': 0.0620883}","{'x': 1251.44, 'y': 253.657, 'c': 0.132239}","{'x': 1263.2, 'y': 253.615, 'c': 0.849724}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1330.95, 'y': 253.573, 'c': 0.855647}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1295.55, 'y': 1074.9, 'c': 0.113598}","{'x': 1298.47, 'y': 1074.91, 'c': 0.0917905}","{'x': 1301.44, 'y': 1074.9, 'c': 0.243333}",
"{'x': 1236.73, 'y': 300.661, 'c': 0.879037}","{'x': 1351.43, 'y': 344.836, 'c': 0.603344}","{'x': 1327.85, 'y': 353.714, 'c': 0.330956}","{'x': 1286.77, 'y': 477.272, 'c': 0.113029}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1377.97, 'y': 336.036, 'c': 0.693421}","{'x': 1236.65, 'y': 386.033, 'c': 0.712218}","{'x': 1171.93, 'y': 342.034, 'c': 0.659616}","{'x': 1339.68, 'y': 662.723, 'c': 0.514058}","{'x': 1304.41, 'y': 659.794, 'c': 0.503871}","{'x': 1280.69, 'y': 883.389, 'c': 0.704964}","{'x': 1286.72, 'y': 1074.88, 'c': 0.296143}","{'x': 1375.08, 'y': 665.631, 'c': 0.494108}","{'x': 1375.04, 'y': 910.035, 'c': 0.775095}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1248.49, 'y': 277.133, 'c': 0.839789}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1304.37, 'y': 271.444, 'c': 0.895451}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1289.71, 'y': 1074.9, 'c': 0.117901}",
"{'x': 1236.63, 'y': 303.692, 'c': 0.834197}","{'x': 1336.76, 'y': 362.516, 'c': 0.638253}","{'x': 1286.77, 'y': 389.049, 'c': 0.566805}","{'x': 1257.21, 'y': 503.696, 'c': 0.553584}","{'x': 1213.26, 'y': 389.018, 'c': 0.599918}","{'x': 1383.79, 'y': 339.01, 'c': 0.630664}","{'x': 1263.21, 'y': 338.885, 'c': 0.581837}","{'x': 1186.64, 'y': 338.905, 'c': 0.417541}","{'x': 1345.51, 'y': 656.879, 'c': 0.531741}","{'x': 1304.42, 'y': 656.827, 'c': 0.529901}","{'x': 1280.91, 'y': 880.518, 'c': 0.737282}","{'x': 1286.68, 'y': 1074.88, 'c': 0.373105}","{'x': 1378.03, 'y': 662.695, 'c': 0.511506}","{'x': 1375.01, 'y': 909.993, 'c': 0.790882}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1242.59, 'y': 288.834, 'c': 0.838842}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1304.23, 'y': 274.237, 'c': 0.842388}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1292.56, 'y': 1074.9, 'c': 0.159261}",
"{'x': 1236.76, 'y': 300.687, 'c': 0.722926}","{'x': 1348.53, 'y': 339.068, 'c': 0.527661}","{'x': 1333.78, 'y': 365.434, 'c': 0.29835}","{'x': 1324.94, 'y': 486.156, 'c': 0.0767972}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1351.48, 'y': 318.288, 'c': 0.601054}","{'x': 1245.49, 'y': 324.259, 'c': 0.655092}","{'x': 1145.42, 'y': 315.503, 'c': 0.431411}","{'x': 1351.48, 'y': 653.887, 'c': 0.487904}","{'x': 1324.97, 'y': 653.888, 'c': 0.393839}","{'x': 1283.74, 'y': 877.611, 'c': 0.714878}","{'x': 1289.61, 'y': 1074.88, 'c': 0.353223}","{'x': 1375.03, 'y': 656.833, 'c': 0.476235}","{'x': 1374.98, 'y': 910.018, 'c': 0.763264}","{'x': 1451.52, 'y': 1074.9, 'c': 0.0547424}","{'x': 1236.57, 'y': 291.977, 'c': 0.0824558}","{'x': 1248.42, 'y': 288.923, 'c': 0.789335}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1301.36, 'y': 277.197, 'c': 0.768998}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1295.52, 'y': 1074.9, 'c': 0.066519}","{'x': 1298.46, 'y': 1074.92, 'c': 0.0567965}","{'x': 1295.51, 'y': 1074.9, 'c': 0.141322}",
"{'x': 1236.6, 'y': 294.858, 'c': 0.73476}","{'x': 1348.53, 'y': 333.081, 'c': 0.449788}","{'x': 1369.06, 'y': 347.812, 'c': 0.224585}","{'x': 1345.57, 'y': 486.137, 'c': 0.0569967}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1330.97, 'y': 315.348, 'c': 0.634778}","{'x': 1166.03, 'y': 318.418, 'c': 0.733982}","{'x': 1033.58, 'y': 306.595, 'c': 0.658624}","{'x': 1354.43, 'y': 656.87, 'c': 0.433859}","{'x': 1330.86, 'y': 659.799, 'c': 0.283682}","{'x': 1289.65, 'y': 880.621, 'c': 0.649551}","{'x': 1289.6, 'y': 1074.89, 'c': 0.146682}","{'x': 1366.18, 'y': 665.619, 'c': 0.412385}","{'x': 1377.83, 'y': 918.828, 'c': 0.76611}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1239.73, 'y': 283.008, 'c': 0.772518}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1289.64, 'y': 277.239, 'c': 0.76921}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}",
"{'x': 1236.59, 'y': 297.842, 'c': 0.724133}","{'x': 1342.64, 'y': 336.047, 'c': 0.453036}","{'x': 1339.68, 'y': 350.738, 'c': 0.233646}","{'x': 1336.73, 'y': 483.22, 'c': 0.0529191}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1330.93, 'y': 315.541, 'c': 0.653373}","{'x': 1171.98, 'y': 324.3, 'c': 0.493262}","{'x': 1077.72, 'y': 318.308, 'c': 0.512561}","{'x': 1357.34, 'y': 651.005, 'c': 0.444966}","{'x': 1333.82, 'y': 656.862, 'c': 0.269426}","{'x': 1301.3, 'y': 883.538, 'c': 0.634304}","{'x': 1292.63, 'y': 1074.9, 'c': 0.0910579}","{'x': 1363.2, 'y': 656.853, 'c': 0.428861}","{'x': 1377.86, 'y': 921.737, 'c': 0.778637}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1239.66, 'y': 288.943, 'c': 0.795991}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1286.7, 'y': 285.964, 'c': 0.820327}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}",
"{'x': 1236.54, 'y': 315.398, 'c': 0.820823}","{'x': 1339.7, 'y': 336.039, 'c': 0.509336}","{'x': 1330.84, 'y': 350.778, 'c': 0.319973}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1339.69, 'y': 315.459, 'c': 0.707927}","{'x': 1260.11, 'y': 342.093, 'c': 0.776258}","{'x': 1163.18, 'y': 341.971, 'c': 0.714951}","{'x': 1351.42, 'y': 647.996, 'c': 0.475169}","{'x': 1327.94, 'y': 650.959, 'c': 0.365121}","{'x': 1298.41, 'y': 877.585, 'c': 0.65048}","{'x': 1298.43, 'y': 1074.89, 'c': 0.135084}","{'x': 1369.09, 'y': 648.056, 'c': 0.437855}","{'x': 1375.06, 'y': 909.976, 'c': 0.752595}","{'x': 1451.6, 'y': 1074.9, 'c': 0.0502471}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1236.83, 'y': 294.917, 'c': 0.870582}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1286.66, 'y': 288.959, 'c': 0.850628}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}",
"{'x': 1230.83, 'y': 318.517, 'c': 0.898421}","{'x': 1336.76, 'y': 341.926, 'c': 0.537196}","{'x': 1322.05, 'y': 353.701, 'c': 0.314123}","{'x': 1210.09, 'y': 397.783, 'c': 0.14951}","{'x': 1142.56, 'y': 362.43, 'c': 0.197742}","{'x': 1351.53, 'y': 330.128, 'c': 0.684946}","{'x': 1216.12, 'y': 380.105, 'c': 0.706087}","{'x': 1130.69, 'y': 359.507, 'c': 0.691549}","{'x': 1342.58, 'y': 651, 'c': 0.513018}","{'x': 1310.23, 'y': 653.902, 'c': 0.468301}","{'x': 1295.48, 'y': 874.676, 'c': 0.678522}","{'x': 1298.44, 'y': 1074.89, 'c': 0.148881}","{'x': 1372, 'y': 653.876, 'c': 0.487404}","{'x': 1374.97, 'y': 906.973, 'c': 0.755563}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1236.6, 'y': 297.835, 'c': 0.917785}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1283.91, 'y': 294.7, 'c': 0.892084}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}",
"{'x': 1227.81, 'y': 318.468, 'c': 0.875096}","{'x': 1345.52, 'y': 344.921, 'c': 0.509252}","{'x': 1324.96, 'y': 359.57, 'c': 0.330814}","{'x': 1254.36, 'y': 433.104, 'c': 0.268188}","{'x': 1183.72, 'y': 383.133, 'c': 0.315351}","{'x': 1354.44, 'y': 338.961, 'c': 0.699013}","{'x': 1260.21, 'y': 406.67, 'c': 0.743982}","{'x': 1169.03, 'y': 371.431, 'c': 0.689728}","{'x': 1339.73, 'y': 659.771, 'c': 0.512123}","{'x': 1310.25, 'y': 659.806, 'c': 0.461875}","{'x': 1298.46, 'y': 880.559, 'c': 0.707657}","{'x': 1295.53, 'y': 1074.89, 'c': 0.154534}","{'x': 1369.11, 'y': 659.793, 'c': 0.485329}","{'x': 1374.87, 'y': 912.866, 'c': 0.765177}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1233.81, 'y': 297.742, 'c': 0.928375}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1283.92, 'y': 291.868, 'c': 0.909553}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}",
"{'x': 1227.83, 'y': 315.395, 'c': 0.859394}","{'x': 1339.68, 'y': 344.938, 'c': 0.501562}","{'x': 1307.38, 'y': 362.546, 'c': 0.326685}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1357.36, 'y': 338.977, 'c': 0.688539}","{'x': 1304.44, 'y': 436.212, 'c': 0.824178}","{'x': 1195.52, 'y': 383.15, 'c': 0.760188}","{'x': 1339.71, 'y': 662.765, 'c': 0.489193}","{'x': 1307.34, 'y': 665.613, 'c': 0.44941}","{'x': 1292.55, 'y': 880.51, 'c': 0.643685}","{'x': 1295.55, 'y': 1074.89, 'c': 0.221981}","{'x': 1372.09, 'y': 665.635, 'c': 0.467924}","{'x': 1372.1, 'y': 912.941, 'c': 0.740477}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1233.79, 'y': 291.897, 'c': 0.951582}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1283.88, 'y': 291.752, 'c': 0.915549}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1304.24, 'y': 1074.91, 'c': 0.0709413}",
"{'x': 1230.74, 'y': 315.382, 'c': 0.846844}","{'x': 1333.82, 'y': 353.732, 'c': 0.671143}","{'x': 1304.36, 'y': 368.425, 'c': 0.580173}","{'x': 1280.84, 'y': 471.45, 'c': 0.221773}","{'x': 1216.15, 'y': 412.493, 'c': 0.483342}","{'x': 1371.96, 'y': 338.899, 'c': 0.734102}","{'x': 1330.9, 'y': 462.588, 'c': 0.85273}","{'x': 1230.74, 'y': 389.1, 'c': 0.835907}","{'x': 1333.79, 'y': 662.69, 'c': 0.526678}","{'x': 1304.26, 'y': 656.855, 'c': 0.482255}","{'x': 1283.85, 'y': 883.482, 'c': 0.676204}","{'x': 1295.49, 'y': 1074.88, 'c': 0.267202}","{'x': 1372.01, 'y': 662.766, 'c': 0.493436}","{'x': 1372.09, 'y': 912.902, 'c': 0.748646}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1233.84, 'y': 291.736, 'c': 0.911735}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1286.68, 'y': 285.92, 'c': 0.871073}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1301.43, 'y': 1074.91, 'c': 0.0950817}",
"{'x': 1230.75, 'y': 306.591, 'c': 0.826048}","{'x': 1336.72, 'y': 359.471, 'c': 0.685599}","{'x': 1304.34, 'y': 365.582, 'c': 0.557324}","{'x': 1292.56, 'y': 483.138, 'c': 0.213684}","{'x': 1236.65, 'y': 412.64, 'c': 0.452221}","{'x': 1377.85, 'y': 341.839, 'c': 0.793234}","{'x': 1354.27, 'y': 480.161, 'c': 0.8711}","{'x': 1239.71, 'y': 389.104, 'c': 0.716958}","{'x': 1330.97, 'y': 665.606, 'c': 0.571939}","{'x': 1301.35, 'y': 659.784, 'c': 0.522333}","{'x': 1283.69, 'y': 880.486, 'c': 0.76087}","{'x': 1289.7, 'y': 1074.88, 'c': 0.258731}","{'x': 1372.03, 'y': 665.664, 'c': 0.529785}","{'x': 1374.87, 'y': 907.054, 'c': 0.788511}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1230.77, 'y': 288.942, 'c': 0.0633944}","{'x': 1236.71, 'y': 283.062, 'c': 0.860942}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1295.55, 'y': 274.186, 'c': 0.864583}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1298.48, 'y': 1074.91, 'c': 0.0944403}",
"{'x': 1260.13, 'y': 274.327, 'c': 0.887193}","{'x': 1366.17, 'y': 362.364, 'c': 0.801885}","{'x': 1298.48, 'y': 362.59, 'c': 0.75586}","{'x': 1254.31, 'y': 503.901, 'c': 0.713137}","{'x': 1227.77, 'y': 418.447, 'c': 0.684971}","{'x': 1433.87, 'y': 353.646, 'c': 0.720797}","{'x': 1378.08, 'y': 503.661, 'c': 0.876143}","{'x': 1304.29, 'y': 374.31, 'c': 0.816193}","{'x': 1333.9, 'y': 668.643, 'c': 0.589428}","{'x': 1283.76, 'y': 665.644, 'c': 0.591939}","{'x': 1272, 'y': 883.385, 'c': 0.737231}","{'x': 1286.79, 'y': 1074.88, 'c': 0.344267}","{'x': 1392.61, 'y': 671.57, 'c': 0.558296}","{'x': 1398.65, 'y': 909.914, 'c': 0.784727}","{'x': 1466.21, 'y': 1074.9, 'c': 0.0552859}","{'x': 1260.12, 'y': 253.694, 'c': 0.228744}","{'x': 1280.67, 'y': 253.651, 'c': 0.878702}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1345.61, 'y': 253.646, 'c': 0.83252}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1292.61, 'y': 1074.9, 'c': 0.140246}",
"{'x': 1263.24, 'y': 277.136, 'c': 0.835605}","{'x': 1369.11, 'y': 359.474, 'c': 0.808419}","{'x': 1295.49, 'y': 356.619, 'c': 0.736934}","{'x': 1233.76, 'y': 477.359, 'c': 0.848343}","{'x': 1213.08, 'y': 427.314, 'c': 0.819784}","{'x': 1442.6, 'y': 356.577, 'c': 0.734526}","{'x': 1380.91, 'y': 497.896, 'c': 0.834764}","{'x': 1307.27, 'y': 371.395, 'c': 0.830717}","{'x': 1331, 'y': 668.577, 'c': 0.620988}","{'x': 1280.9, 'y': 662.687, 'c': 0.615539}","{'x': 1269.09, 'y': 880.592, 'c': 0.734374}","{'x': 1286.77, 'y': 1074.88, 'c': 0.327934}","{'x': 1386.8, 'y': 671.537, 'c': 0.566589}","{'x': 1401.37, 'y': 910.008, 'c': 0.770104}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1263.15, 'y': 259.456, 'c': 0.26467}","{'x': 1283.65, 'y': 256.535, 'c': 0.888763}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1351.4, 'y': 253.651, 'c': 0.881449}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1292.58, 'y': 1074.9, 'c': 0.13033}",
"{'x': 1271.93, 'y': 277.187, 'c': 0.829343}","{'x': 1374.95, 'y': 356.657, 'c': 0.850414}","{'x': 1304.34, 'y': 359.491, 'c': 0.74258}","{'x': 1221.98, 'y': 433.111, 'c': 0.524673}","{'x': 1189.56, 'y': 433.1, 'c': 0.451747}","{'x': 1445.56, 'y': 356.571, 'c': 0.750642}","{'x': 1381, 'y': 500.832, 'c': 0.839168}","{'x': 1310.36, 'y': 374.247, 'c': 0.798622}","{'x': 1333.79, 'y': 665.614, 'c': 0.622101}","{'x': 1280.92, 'y': 656.807, 'c': 0.621509}","{'x': 1263.15, 'y': 880.568, 'c': 0.782067}","{'x': 1292.54, 'y': 1074.88, 'c': 0.302181}","{'x': 1392.59, 'y': 668.584, 'c': 0.586302}","{'x': 1398.65, 'y': 904.033, 'c': 0.777554}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1268.99, 'y': 259.535, 'c': 0.238704}","{'x': 1283.88, 'y': 259.482, 'c': 0.868671}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1351.52, 'y': 253.663, 'c': 0.886398}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1298.51, 'y': 1074.91, 'c': 0.120813}",
"{'x': 1274.89, 'y': 280.16, 'c': 0.815369}","{'x': 1369.13, 'y': 359.616, 'c': 0.826059}","{'x': 1289.62, 'y': 362.488, 'c': 0.756857}","{'x': 1171.89, 'y': 406.612, 'c': 0.833754}","{'x': 1115.84, 'y': 353.651, 'c': 0.762185}","{'x': 1445.5, 'y': 356.667, 'c': 0.749271}","{'x': 1380.94, 'y': 503.652, 'c': 0.857743}","{'x': 1319.12, 'y': 374.342, 'c': 0.78145}","{'x': 1336.74, 'y': 668.62, 'c': 0.611898}","{'x': 1283.76, 'y': 662.736, 'c': 0.616852}","{'x': 1260.34, 'y': 880.579, 'c': 0.789333}","{'x': 1286.8, 'y': 1074.88, 'c': 0.332312}","{'x': 1395.55, 'y': 671.587, 'c': 0.589292}","{'x': 1398.56, 'y': 904.152, 'c': 0.76206}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1274.92, 'y': 262.467, 'c': 0.197336}","{'x': 1286.72, 'y': 265.273, 'c': 0.861156}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1354.42, 'y': 256.556, 'c': 0.882376}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1292.63, 'y': 1074.9, 'c': 0.13424}",
