Nose,Neck,RShoulder,RElbow,RWrist,LShoulder,LElbow,LWrist,MidHip,RHip,RKnee,RAnkle,LHip,LKnee,LAnkle,REye,LEye,REar,LEar,LBigToe,LSmallToe,LHeel,RBigToe,RSmallToe,RHeel,Background
" 1239.63,  288.823,  0.856552"," 1330.79,  362.523,  0.887969"," 1277.76,  365.525,  0.774563"," 1236.64,  515.58,  0.74726"," 1207.23,  421.349,  0.755294"," 1398.41,  350.722,  0.737594"," 1330.88,  483.264,  0.890316"," 1257.36,  368.418,  0.857987"," 1324.94,  656.876,  0.570671"," 1272.01,  653.936,  0.555059"," 1254.31,  868.763,  0.642887"," 1283.74,  1074.85,  0.515147"," 1374.97,  662.693,  0.56016"," 1392.65,  901.111,  0.715923"," 1466.13,  1074.9,  0.0505068"," 1239.66,  268.305,  0.408947"," 1260.15,  265.422,  0.919219"," 0,  0,  0"," 1324.94,  268.252,  0.898126"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1283.78,  1074.9,  0.10758"," 1283.78,  1074.91,  0.0963299"," 1289.69,  1074.89,  0.271239",
" 1239.65,  288.891,  0.863755"," 1330.8,  362.588,  0.893352"," 1274.88,  365.587,  0.754977"," 1236.64,  509.67,  0.735238"," 1207.21,  424.299,  0.71817"," 1398.45,  353.646,  0.740647"," 1330.85,  483.216,  0.888059"," 1257.36,  368.371,  0.858257"," 1324.89,  659.769,  0.57688"," 1269.08,  656.808,  0.565023"," 1251.4,  865.772,  0.661457"," 1283.72,  1074.84,  0.595311"," 1374.98,  662.724,  0.567581"," 1392.59,  901.112,  0.704573"," 1463.33,  1074.9,  0.0597165"," 1239.65,  268.342,  0.437179"," 1260.17,  265.425,  0.915387"," 0,  0,  0"," 1324.92,  268.223,  0.890929"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1283.75,  1074.91,  0.116278"," 1283.74,  1074.91,  0.109999"," 1289.64,  1074.88,  0.34105",
" 1239.56,  286.032,  0.866644"," 1330.75,  362.589,  0.892941"," 1269.08,  365.605,  0.742194"," 1236.54,  506.809,  0.77996"," 1195.51,  415.474,  0.731558"," 1398.42,  350.77,  0.739871"," 1330.83,  483.216,  0.887134"," 1257.23,  365.557,  0.873908"," 1321.98,  659.77,  0.576236"," 1269.03,  653.937,  0.573114"," 1248.47,  865.863,  0.66602"," 1283.85,  1074.85,  0.568297"," 1372.09,  662.731,  0.560844"," 1392.59,  901.165,  0.713788"," 1463.28,  1074.9,  0.0687659"," 1239.63,  268.316,  0.435081"," 1260.14,  265.408,  0.91843"," 0,  0,  0"," 1324.89,  268.281,  0.895161"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1286.75,  1074.9,  0.125202"," 1286.74,  1074.91,  0.109068"," 1292.56,  1074.89,  0.311299",
" 1239.58,  286.018,  0.864282"," 1327.99,  362.535,  0.888947"," 1266.07,  365.606,  0.744018"," 1236.59,  506.83,  0.764667"," 1195.52,  412.6,  0.756074"," 1398.43,  347.848,  0.741517"," 1330.82,  483.221,  0.892819"," 1257.21,  365.579,  0.868837"," 1319.11,  656.846,  0.577108"," 1266.16,  651.01,  0.57988"," 1245.51,  865.787,  0.675041"," 1283.82,  1074.84,  0.571264"," 1372.06,  662.7,  0.565394"," 1383.85,  892.309,  0.69761"," 1463.26,  1074.9,  0.0730852"," 1239.64,  268.349,  0.394195"," 1260.1,  268.168,  0.922872"," 0,  0,  0"," 1322.02,  268.333,  0.897563"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1286.71,  1074.9,  0.119756"," 1286.68,  1074.91,  0.107341"," 1292.55,  1074.89,  0.327397",
" 1236.82,  285.96,  0.867467"," 1327.82,  362.579,  0.872922"," 1260.23,  368.49,  0.735555"," 1233.73,  506.87,  0.73705"," 1195.48,  409.715,  0.732602"," 1395.65,  347.857,  0.734451"," 1330.86,  483.219,  0.888396"," 1257.18,  368.412,  0.838242"," 1319.04,  659.795,  0.560343"," 1263.22,  653.889,  0.572533"," 1245.52,  865.846,  0.668476"," 1283.77,  1074.85,  0.550944"," 1372.07,  665.62,  0.557117"," 1386.72,  898.164,  0.707555"," 1460.39,  1074.9,  0.0680364"," 1239.59,  268.341,  0.418329"," 1260.08,  268.185,  0.927037"," 0,  0,  0"," 1322.01,  268.37,  0.9019"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1277.86,  1074.89,  0.11526"," 1277.85,  1074.91,  0.102648"," 1292.55,  1074.89,  0.30565",
" 1236.79,  288.831,  0.875189"," 1327.91,  362.594,  0.884018"," 1263.12,  368.399,  0.747534"," 1233.82,  509.684,  0.748109"," 1195.5,  412.635,  0.733196"," 1395.63,  353.644,  0.730591"," 1330.97,  483.249,  0.865297"," 1257.23,  368.47,  0.837647"," 1319.09,  656.812,  0.561968"," 1266.1,  650.985,  0.564817"," 1242.58,  859.973,  0.679658"," 1283.76,  1074.85,  0.525232"," 1372.08,  659.814,  0.553847"," 1380.98,  889.433,  0.707425"," 1460.37,  1074.9,  0.084838"," 1236.8,  268.356,  0.410097"," 1257.36,  268.228,  0.930302"," 0,  0,  0"," 1321.98,  268.379,  0.889273"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1277.87,  1074.9,  0.11185"," 1280.77,  1074.92,  0.0974815"," 1292.56,  1074.89,  0.27859",
" 1236.77,  288.83,  0.88689"," 1327.9,  362.597,  0.880924"," 1263.19,  368.403,  0.749398"," 1236.56,  509.704,  0.722059"," 1195.44,  418.442,  0.714495"," 1395.54,  353.706,  0.712123"," 1330.96,  483.274,  0.873325"," 1257.17,  368.436,  0.84255"," 1319.1,  656.844,  0.566344"," 1266.06,  653.867,  0.56631"," 1239.68,  862.907,  0.693235"," 1283.76,  1074.85,  0.572246"," 1372.1,  662.678,  0.557719"," 1386.77,  901.1,  0.699669"," 1463.22,  1074.9,  0.0605517"," 1236.8,  268.372,  0.461585"," 1257.35,  268.256,  0.93971"," 0,  0,  0"," 1321.94,  268.397,  0.883409"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1277.88,  1074.9,  0.112974"," 1280.78,  1074.92,  0.100357"," 1292.55,  1074.89,  0.315055",
" 1236.72,  288.97,  0.905454"," 1327.8,  365.338,  0.871885"," 1260.24,  371.339,  0.746603"," 1233.74,  515.526,  0.761943"," 1195.43,  412.59,  0.740811"," 1395.55,  353.657,  0.72518"," 1330.99,  483.213,  0.869729"," 1257.13,  368.397,  0.842523"," 1316.17,  656.863,  0.561611"," 1263.15,  653.864,  0.57732"," 1236.75,  859.986,  0.75438"," 1283.66,  1074.83,  0.606583"," 1372.02,  662.7,  0.553969"," 1386.8,  901.096,  0.694585"," 1457.45,  1074.9,  0.0675016"," 1236.69,  268.446,  0.495669"," 1257.28,  268.261,  0.935585"," 0,  0,  0"," 1319.05,  268.391,  0.879244"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1245.51,  1074.83,  0.1069"," 1239.7,  1074.83,  0.105265"," 1289.67,  1074.87,  0.372297",
" 1236.71,  288.903,  0.903315"," 1324.97,  362.604,  0.864895"," 1257.37,  371.308,  0.763422"," 1230.76,  512.638,  0.754038"," 1195.52,  412.67,  0.733572"," 1395.54,  350.733,  0.72404"," 1330.9,  483.227,  0.883783"," 1257.12,  365.601,  0.849704"," 1319.03,  653.95,  0.572318"," 1263.23,  651.006,  0.578322"," 1236.65,  857.026,  0.746505"," 1283.72,  1074.83,  0.608295"," 1372.01,  659.791,  0.557919"," 1383.87,  895.272,  0.66905"," 1457.46,  1074.9,  0.0794886"," 1236.69,  268.389,  0.515451"," 1257.25,  268.287,  0.944001"," 0,  0,  0"," 1313.27,  268.406,  0.880481"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1280.81,  1074.9,  0.106766"," 1280.8,  1074.91,  0.101024"," 1292.56,  1074.87,  0.372122",
" 1236.72,  288.873,  0.899189"," 1324.99,  362.622,  0.863698"," 1260.15,  371.409,  0.753442"," 1230.71,  512.628,  0.752743"," 1192.53,  412.55,  0.803259"," 1395.5,  347.858,  0.721837"," 1330.88,  483.17,  0.882832"," 1257.12,  365.625,  0.852542"," 1316.17,  659.76,  0.569651"," 1263.21,  656.804,  0.578437"," 1236.59,  856.961,  0.727056"," 1283.78,  1074.83,  0.550629"," 1372.02,  662.691,  0.559561"," 1383.89,  898.156,  0.672144"," 1454.53,  1074.9,  0.0679956"," 1236.65,  268.432,  0.479125"," 1257.21,  268.273,  0.936584"," 0,  0,  0"," 1310.3,  268.319,  0.903203"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1286.69,  1074.9,  0.11149"," 1283.76,  1074.9,  0.100191"," 1292.6,  1074.88,  0.325747",
" 1236.66,  288.908,  0.914905"," 1327.85,  362.591,  0.886467"," 1260.23,  371.36,  0.763738"," 1230.82,  512.626,  0.759552"," 1192.52,  412.588,  0.782073"," 1398.39,  347.828,  0.7444"," 1330.87,  483.141,  0.89064"," 1254.35,  365.568,  0.855947"," 1310.35,  656.847,  0.584447"," 1260.23,  653.869,  0.600966"," 1236.71,  862.846,  0.73124"," 1283.81,  1074.83,  0.564129"," 1369.11,  662.696,  0.561519"," 1383.81,  895.263,  0.680334"," 1457.36,  1074.9,  0.0725085"," 1236.58,  271.142,  0.38449"," 1257.15,  268.285,  0.92805"," 0,  0,  0"," 1310.35,  268.357,  0.909498"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1286.72,  1074.9,  0.120375"," 1283.82,  1074.91,  0.10543"," 1292.61,  1074.88,  0.330722",
" 1236.61,  288.951,  0.923587"," 1327.77,  362.606,  0.869311"," 1260.13,  374.262,  0.750267"," 1230.7,  512.664,  0.74716"," 1189.69,  409.668,  0.78586"," 1395.62,  347.787,  0.73721"," 1330.88,  483.131,  0.893481"," 1254.36,  365.546,  0.85069"," 1313.26,  662.689,  0.576455"," 1260.35,  659.747,  0.584332"," 1236.71,  859.997,  0.703458"," 1283.67,  1074.82,  0.562462"," 1371.99,  665.607,  0.567502"," 1383.85,  898.145,  0.696016"," 1457.36,  1074.9,  0.0741954"," 1236.54,  271.163,  0.302963"," 1254.35,  268.297,  0.917795"," 0,  0,  0"," 1310.29,  268.347,  0.909851"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1283.82,  1074.89,  0.117654"," 1283.78,  1074.9,  0.110546"," 1289.64,  1074.87,  0.341702",
" 1236.58,  291.833,  0.954252"," 1324.88,  365.391,  0.856728"," 1257.33,  377.208,  0.752061"," 1227.84,  515.525,  0.726369"," 1192.46,  412.595,  0.828118"," 1389.69,  353.668,  0.706094"," 1330.83,  483.135,  0.901912"," 1254.31,  365.53,  0.842373"," 1313.22,  656.846,  0.564559"," 1260.34,  656.812,  0.565007"," 1236.66,  862.941,  0.728423"," 1283.72,  1074.83,  0.664511"," 1369.07,  659.769,  0.547964"," 1383.81,  898.167,  0.666415"," 1457.43,  1074.9,  0.0710396"," 1233.87,  271.261,  0.385961"," 1257.09,  268.372,  0.925857"," 0,  0,  0"," 1310.3,  271.149,  0.908755"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1283.77,  1074.9,  0.136482"," 1283.72,  1074.91,  0.120854"," 1289.67,  1074.88,  0.395817",
" 1236.55,  291.858,  0.949047"," 1322.01,  362.633,  0.84514"," 1257.26,  371.358,  0.753346"," 1227.8,  512.697,  0.723319"," 1189.67,  412.514,  0.841651"," 1386.82,  350.726,  0.700608"," 1330.82,  483.126,  0.89945"," 1257.17,  368.358,  0.842487"," 1310.32,  656.815,  0.575258"," 1260.26,  653.93,  0.578099"," 1236.63,  862.891,  0.728693"," 1283.76,  1074.84,  0.596594"," 1366.14,  656.862,  0.544854"," 1383.85,  898.147,  0.682531"," 1457.42,  1074.9,  0.0623738"," 1233.85,  271.297,  0.348547"," 1254.34,  268.418,  0.920535"," 0,  0,  0"," 1310.27,  271.22,  0.910611"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1283.78,  1074.9,  0.128255"," 1283.72,  1074.91,  0.111293"," 1289.71,  1074.88,  0.343197",
" 1236.53,  291.881,  0.955654"," 1322.01,  365.463,  0.837989"," 1257.35,  377.215,  0.750748"," 1227.85,  518.491,  0.726007"," 1189.73,  412.561,  0.809542"," 1383.85,  356.626,  0.708261"," 1330.76,  483.116,  0.895426"," 1254.37,  365.605,  0.847452"," 1310.28,  656.812,  0.577821"," 1260.23,  653.906,  0.58836"," 1236.63,  862.945,  0.721012"," 1283.7,  1074.83,  0.579086"," 1366.11,  659.748,  0.543557"," 1383.86,  901.085,  0.704767"," 1460.29,  1074.9,  0.0714507"," 1233.82,  271.293,  0.309392"," 1254.26,  268.442,  0.917106"," 0,  0,  0"," 1310.23,  271.229,  0.918436"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1280.81,  1074.9,  0.115737"," 1280.77,  1074.91,  0.10439"," 1289.68,  1074.88,  0.340307",
" 1233.8,  291.953,  0.959961"," 1322.07,  365.417,  0.845084"," 1257.36,  377.25,  0.751915"," 1227.85,  515.529,  0.719938"," 1192.54,  412.701,  0.806084"," 1389.7,  350.776,  0.704514"," 1328.03,  483.111,  0.892511"," 1257.14,  368.378,  0.844772"," 1307.44,  656.855,  0.589862"," 1260.14,  653.911,  0.589413"," 1236.66,  865.795,  0.70578"," 1283.66,  1074.83,  0.613163"," 1360.32,  659.798,  0.544981"," 1383.82,  901.053,  0.689133"," 1460.3,  1074.9,  0.0778351"," 1233.77,  271.347,  0.301198"," 1251.42,  271.176,  0.902898"," 0,  0,  0"," 1310.23,  271.189,  0.912407"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1277.86,  1074.9,  0.114778"," 1280.76,  1074.91,  0.106551"," 1289.65,  1074.88,  0.364714",
" 1233.76,  291.979,  0.952114"," 1322.01,  365.56,  0.830251"," 1257.23,  383.027,  0.751386"," 1227.81,  515.592,  0.717594"," 1192.5,  412.489,  0.795751"," 1389.71,  356.68,  0.720462"," 1328,  483.111,  0.895177"," 1254.27,  365.608,  0.832098"," 1310.2,  656.878,  0.593365"," 1260.14,  653.947,  0.596393"," 1236.69,  868.719,  0.695406"," 1283.73,  1074.84,  0.585189"," 1363.2,  659.823,  0.552287"," 1386.77,  904.003,  0.683701"," 1457.46,  1074.9,  0.0793285"," 1233.74,  271.372,  0.305471"," 1251.38,  271.25,  0.899156"," 0,  0,  0"," 1310.21,  271.314,  0.906274"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1283.75,  1074.9,  0.127216"," 1283.72,  1074.91,  0.110689"," 1289.69,  1074.88,  0.323842",
" 1233.73,  291.999,  0.945096"," 1324.9,  365.581,  0.838529"," 1257.36,  383.04,  0.76089"," 1230.83,  515.616,  0.735333"," 1192.58,  415.451,  0.7696"," 1389.73,  359.536,  0.728565"," 1327.94,  480.345,  0.890159"," 1251.41,  365.561,  0.81962"," 1310.29,  656.867,  0.584944"," 1260.19,  653.925,  0.592129"," 1236.6,  862.872,  0.726396"," 1283.67,  1074.84,  0.646132"," 1366.15,  659.815,  0.556747"," 1383.87,  901.144,  0.704978"," 1457.42,  1074.9,  0.0769569"," 1233.72,  271.347,  0.352713"," 1251.4,  271.298,  0.890871"," 0,  0,  0"," 1310.2,  271.382,  0.904019"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1283.75,  1074.9,  0.136236"," 1283.74,  1074.91,  0.119747"," 1289.65,  1074.88,  0.38008",
" 1233.71,  292.009,  0.945423"," 1324.85,  365.566,  0.827"," 1260.14,  380.208,  0.754414"," 1230.79,  515.575,  0.735861"," 1198.36,  418.461,  0.712842"," 1386.78,  359.498,  0.715854"," 1327.92,  480.298,  0.884541"," 1254.23,  365.618,  0.82223"," 1310.32,  656.818,  0.579382"," 1260.21,  653.863,  0.593954"," 1236.62,  862.842,  0.728308"," 1283.71,  1074.85,  0.575024"," 1366.2,  659.779,  0.550976"," 1383.8,  901.179,  0.703218"," 1457.46,  1074.9,  0.0772034"," 1233.74,  271.366,  0.355383"," 1251.42,  271.313,  0.890248"," 0,  0,  0"," 1310.21,  271.433,  0.895495"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1283.8,  1074.9,  0.125819"," 1283.78,  1074.91,  0.107986"," 1289.7,  1074.89,  0.307083",
" 1233.8,  294.704,  0.952834"," 1324.87,  365.578,  0.834669"," 1260.13,  383.046,  0.75805"," 1233.62,  515.616,  0.755316"," 1195.49,  421.373,  0.746967"," 1386.83,  359.496,  0.715921"," 1327.94,  480.284,  0.883212"," 1254.3,  368.392,  0.832081"," 1310.34,  656.871,  0.581229"," 1260.22,  653.892,  0.597221"," 1236.61,  862.836,  0.721526"," 1283.72,  1074.85,  0.559211"," 1369.08,  662.69,  0.558721"," 1380.9,  901.082,  0.705797"," 1457.42,  1074.9,  0.0701477"," 1233.83,  271.376,  0.336093"," 1254.28,  271.331,  0.902261"," 0,  0,  0"," 1310.21,  271.428,  0.900451"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1283.79,  1074.9,  0.123275"," 1283.77,  1074.91,  0.105333"," 1292.55,  1074.89,  0.294573",
" 1233.86,  291.943,  0.952027"," 1324.98,  365.526,  0.853177"," 1260.24,  383.022,  0.760658"," 1236.67,  518.466,  0.718329"," 1198.37,  424.354,  0.728131"," 1389.67,  356.655,  0.711243"," 1327.88,  480.212,  0.877003"," 1254.28,  365.618,  0.837671"," 1313.15,  662.739,  0.577658"," 1260.18,  659.758,  0.586545"," 1236.73,  865.813,  0.688718"," 1283.65,  1074.84,  0.586276"," 1369.15,  665.657,  0.564372"," 1383.87,  898.213,  0.704084"," 1460.38,  1074.9,  0.0796572"," 1233.86,  271.309,  0.380177"," 1254.35,  271.223,  0.915362"," 0,  0,  0"," 1310.2,  271.381,  0.898393"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1283.77,  1074.9,  0.122206"," 1283.77,  1074.91,  0.111248"," 1289.62,  1074.88,  0.328437",
" 1236.57,  291.935,  0.95481"," 1327.75,  365.518,  0.856098"," 1260.34,  377.261,  0.720068"," 1239.71,  515.585,  0.669414"," 1210.03,  433.091,  0.680028"," 1389.69,  359.572,  0.72639"," 1327.91,  480.242,  0.886574"," 1254.28,  365.491,  0.858323"," 1313.22,  662.713,  0.569337"," 1260.23,  656.869,  0.587126"," 1236.72,  860.021,  0.694293"," 1283.67,  1074.82,  0.615349"," 1372.01,  665.643,  0.562797"," 1392.67,  901.052,  0.698048"," 1463.22,  1074.9,  0.0778921"," 1236.53,  271.338,  0.420237"," 1254.38,  271.232,  0.922858"," 0,  0,  0"," 1310.26,  271.373,  0.907292"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1286.69,  1074.9,  0.116789"," 1283.8,  1074.91,  0.112771"," 1289.64,  1074.87,  0.363288",
" 1236.66,  291.884,  0.940873"," 1327.95,  365.485,  0.882332"," 1269.02,  374.269,  0.707728"," 1239.64,  512.589,  0.660055"," 1210.03,  424.293,  0.657211"," 1392.6,  359.609,  0.73512"," 1327.94,  480.238,  0.888995"," 1254.26,  365.431,  0.859219"," 1313.15,  665.626,  0.571381"," 1260.17,  659.809,  0.573642"," 1236.8,  877.532,  0.730204"," 1283.74,  1074.84,  0.600526"," 1371.95,  665.706,  0.558791"," 1395.51,  901.096,  0.725371"," 1463.3,  1074.9,  0.0834224"," 1236.62,  271.298,  0.354125"," 1257.12,  271.164,  0.939475"," 0,  0,  0"," 1310.35,  271.269,  0.925693"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1283.79,  1074.91,  0.117191"," 1286.69,  1074.91,  0.105689"," 1289.69,  1074.89,  0.327437",
" 1236.71,  288.987,  0.916207"," 1324.89,  365.42,  0.843588"," 1257.16,  371.315,  0.697717"," 1233.84,  515.526,  0.732561"," 1204.26,  421.391,  0.699196"," 1398.4,  359.565,  0.744223"," 1330.73,  480.196,  0.882149"," 1257.15,  365.431,  0.848327"," 1313.18,  668.612,  0.578683"," 1260.12,  665.712,  0.587589"," 1236.79,  877.591,  0.741618"," 1283.66,  1074.83,  0.660339"," 1372.05,  668.65,  0.576064"," 1395.61,  903.943,  0.729137"," 1466.16,  1074.9,  0.0756372"," 1236.71,  268.457,  0.430412"," 1257.29,  268.347,  0.94789"," 0,  0,  0"," 1313.2,  271.189,  0.885831"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1280.87,  1074.91,  0.124237"," 1283.72,  1074.91,  0.115102"," 1289.62,  1074.88,  0.390192",
" 1248.42,  291.752,  0.865607"," 1333.79,  365.601,  0.863338"," 1260.18,  380.186,  0.79339"," 1236.57,  506.689,  0.854917"," 1207.16,  436.084,  0.754388"," 1416.18,  362.471,  0.774568"," 1351.42,  477.213,  0.844725"," 1280.81,  353.702,  0.821319"," 1310.24,  668.674,  0.594541"," 1257.18,  668.54,  0.578209"," 1242.51,  880.551,  0.740186"," 1283.78,  1074.86,  0.440267"," 1372.11,  671.526,  0.580405"," 1401.43,  904.037,  0.766154"," 1466.23,  1074.9,  0.0616436"," 1245.45,  271.157,  0.437126"," 1260.35,  268.38,  0.91244"," 0,  0,  0"," 1324.97,  268.311,  0.866084"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1286.72,  1074.9,  0.106987"," 1283.79,  1074.91,  0.0866589"," 1292.62,  1074.89,  0.213879",
" 1242.59,  291.747,  0.857818"," 1336.7,  365.584,  0.840567"," 1263.23,  380.212,  0.748596"," 1239.57,  509.692,  0.796544"," 1210.21,  439.074,  0.753393"," 1410.35,  362.445,  0.760458"," 1348.41,  468.497,  0.796406"," 1274.93,  356.677,  0.794221"," 1313.2,  668.578,  0.576327"," 1257.34,  665.631,  0.584119"," 1239.69,  880.5,  0.754395"," 1283.75,  1074.84,  0.553497"," 1374.94,  668.618,  0.589623"," 1401.36,  904.052,  0.773871"," 1466.24,  1074.9,  0.0583574"," 1239.66,  271.208,  0.58397"," 1260.25,  268.334,  0.930399"," 0,  0,  0"," 1324.92,  268.326,  0.844917"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1283.8,  1074.9,  0.116777"," 1283.75,  1074.91,  0.102511"," 1292.54,  1074.88,  0.313107",
" 1245.5,  291.819,  0.874504"," 1333.87,  365.523,  0.849719"," 1266.09,  383.075,  0.755862"," 1236.79,  509.789,  0.791299"," 1213.03,  441.973,  0.751345"," 1407.38,  359.531,  0.73104"," 1333.78,  468.496,  0.796543"," 1263.22,  356.589,  0.810748"," 1319.13,  668.585,  0.571553"," 1260.31,  665.673,  0.580481"," 1242.59,  877.527,  0.710441"," 1283.72,  1074.84,  0.53327"," 1375.08,  668.657,  0.584908"," 1398.61,  904.009,  0.781214"," 1466.22,  1074.9,  0.0578057"," 1239.65,  271.346,  0.520148"," 1260.22,  271.147,  0.943531"," 0,  0,  0"," 1324.9,  271.198,  0.884359"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1283.76,  1074.91,  0.108142"," 1283.73,  1074.91,  0.0966297"," 1289.71,  1074.89,  0.286932",
" 1239.65,  291.915,  0.906685"," 1333.85,  365.532,  0.845633"," 1269.1,  383.109,  0.735519"," 1236.63,  509.706,  0.815869"," 1210.21,  436.019,  0.763275"," 1404.47,  356.627,  0.733501"," 1330.81,  468.487,  0.84011"," 1263.14,  359.627,  0.843732"," 1319.09,  674.535,  0.566897"," 1260.25,  671.599,  0.595046"," 1251.32,  877.569,  0.71129"," 1283.83,  1074.85,  0.527165"," 1375.07,  677.43,  0.566228"," 1398.61,  904.012,  0.776657"," 1466.21,  1074.9,  0.0752295"," 1236.78,  271.42,  0.493295"," 1257.39,  271.241,  0.9522"," 0,  0,  0"," 1324.86,  271.366,  0.885727"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1283.8,  1074.9,  0.113798"," 1283.8,  1074.91,  0.0976541"," 1292.59,  1074.89,  0.268774",
" 1239.56,  291.915,  0.913437"," 1333.8,  365.404,  0.868642"," 1274.93,  374.341,  0.719966"," 1233.85,  509.737,  0.82917"," 1210.16,  427.258,  0.750479"," 1401.58,  350.799,  0.734272"," 1327.81,  468.493,  0.834163"," 1260.26,  359.615,  0.844"," 1324.87,  668.567,  0.596304"," 1263.24,  662.714,  0.575718"," 1248.45,  868.713,  0.675284"," 1283.88,  1074.86,  0.515491"," 1377.83,  671.501,  0.584799"," 1398.55,  903.948,  0.770164"," 1466.22,  1074.9,  0.0642631"," 1236.74,  271.38,  0.431149"," 1257.32,  271.208,  0.959779"," 0,  0,  0"," 1319.06,  271.171,  0.887164"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1289.65,  1074.9,  0.112414"," 1286.69,  1074.91,  0.0951899"," 1295.49,  1074.89,  0.264149",
" 1236.79,  294.705,  0.939725"," 1333.77,  365.337,  0.873223"," 1277.86,  371.417,  0.740914"," 1236.68,  509.645,  0.830327"," 1210.1,  421.405,  0.741649"," 1401.55,  347.806,  0.750206"," 1324.93,  468.494,  0.810541"," 1260.29,  362.554,  0.850933"," 1327.86,  659.822,  0.586203"," 1277.77,  653.917,  0.563319"," 1251.38,  859.902,  0.680277"," 1283.82,  1074.86,  0.514536"," 1377.94,  665.659,  0.564911"," 1398.57,  903.94,  0.778827"," 1466.24,  1074.9,  0.0597673"," 1236.69,  271.443,  0.257382"," 1257.25,  271.317,  0.958215"," 0,  0,  0"," 1313.26,  271.334,  0.872144"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1286.73,  1074.9,  0.114978"," 1286.69,  1074.91,  0.0979993"," 1292.57,  1074.89,  0.260268",
" 1239.55,  294.804,  0.927663"," 1333.84,  365.392,  0.853459"," 1280.75,  374.308,  0.750619"," 1242.51,  506.866,  0.760669"," 1210.05,  424.325,  0.742439"," 1401.43,  350.74,  0.745762"," 1321.95,  471.431,  0.792265"," 1260.25,  362.525,  0.85302"," 1327.87,  659.758,  0.581911"," 1277.85,  651.027,  0.567503"," 1254.31,  859.87,  0.679193"," 1283.87,  1074.86,  0.510127"," 1377.89,  662.739,  0.557701"," 1398.54,  901.061,  0.761759"," 1466.24,  1074.9,  0.0552486"," 1236.67,  274.244,  0.165581"," 1257.18,  271.351,  0.947235"," 0,  0,  0"," 1310.34,  271.269,  0.884928"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1289.67,  1074.9,  0.110803"," 1286.74,  1074.91,  0.0944698"," 1292.63,  1074.89,  0.251001",
" 1239.64,  294.735,  0.900842"," 1333.89,  365.452,  0.841952"," 1280.84,  377.242,  0.757722"," 1257.16,  506.712,  0.764821"," 1210.13,  427.31,  0.781114"," 1398.64,  350.81,  0.746523"," 1321.97,  471.416,  0.793129"," 1260.24,  362.609,  0.849404"," 1327.87,  653.946,  0.585099"," 1277.89,  650.975,  0.572878"," 1254.37,  859.998,  0.697353"," 1283.88,  1074.86,  0.520086"," 1377.87,  659.784,  0.555027"," 1398.58,  901.091,  0.772599"," 1466.24,  1074.9,  0.0580345"," 1236.73,  271.467,  0.189841"," 1257.22,  271.314,  0.950755"," 0,  0,  0"," 1310.27,  271.27,  0.890569"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1289.66,  1074.9,  0.112946"," 1286.75,  1074.91,  0.0967024"," 1292.61,  1074.89,  0.256907",
