Nose,Neck,RShoulder,RElbow,RWrist,LShoulder,LElbow,LWrist,MidHip,RHip,RKnee,RAnkle,LHip,LKnee,LAnkle,REye,LEye,REar,LEar,LBigToe,LSmallToe,LHeel,RBigToe,RSmallToe,RHeel,Background
"{'x': 1257.34, 'y': 291.732, 'c': 0.89302}","{'x': 1354.38, 'y': 383.125, 'c': 0.847531}","{'x': 1286.75, 'y': 386.059, 'c': 0.705039}","{'x': 1274.93, 'y': 506.845, 'c': 0.684466}","{'x': 1224.83, 'y': 427.31, 'c': 0.752122}","{'x': 1422.16, 'y': 374.289, 'c': 0.744195}","{'x': 1345.54, 'y': 500.886, 'c': 0.813408}","{'x': 1283.75, 'y': 371.324, 'c': 0.813128}","{'x': 1330.78, 'y': 668.62, 'c': 0.628846}","{'x': 1280.84, 'y': 662.724, 'c': 0.610209}","{'x': 1248.44, 'y': 862.93, 'c': 0.635009}","{'x': 1283.68, 'y': 1074.85, 'c': 0.556676}","{'x': 1378.04, 'y': 674.475, 'c': 0.584539}","{'x': 1378.04, 'y': 904.051, 'c': 0.736978}","{'x': 1451.61, 'y': 1074.89, 'c': 0.0979521}","{'x': 1257.28, 'y': 271.18, 'c': 0.36113}","{'x': 1277.77, 'y': 268.325, 'c': 0.884557}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1333.89, 'y': 271.207, 'c': 0.892117}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1283.74, 'y': 1074.91, 'c': 0.116507}","{'x': 1283.73, 'y': 1074.91, 'c': 0.102547}","{'x': 1289.65, 'y': 1074.89, 'c': 0.293259}",
"{'x': 1257.28, 'y': 288.987, 'c': 0.89779}","{'x': 1354.53, 'y': 377.228, 'c': 0.809493}","{'x': 1292.64, 'y': 380.184, 'c': 0.677336}","{'x': 1274.92, 'y': 506.699, 'c': 0.694465}","{'x': 1224.88, 'y': 427.315, 'c': 0.765416}","{'x': 1424.96, 'y': 368.44, 'c': 0.77236}","{'x': 1351.33, 'y': 503.679, 'c': 0.856471}","{'x': 1283.83, 'y': 377.287, 'c': 0.822106}","{'x': 1330.9, 'y': 662.749, 'c': 0.624986}","{'x': 1283.68, 'y': 653.939, 'c': 0.615536}","{'x': 1251.38, 'y': 859.866, 'c': 0.674468}","{'x': 1283.68, 'y': 1074.86, 'c': 0.519985}","{'x': 1380.89, 'y': 668.615, 'c': 0.588681}","{'x': 1380.83, 'y': 898.212, 'c': 0.711791}","{'x': 1454.41, 'y': 1074.9, 'c': 0.0823812}","{'x': 1257.26, 'y': 271.184, 'c': 0.389949}","{'x': 1274.97, 'y': 268.393, 'c': 0.894313}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1333.82, 'y': 271.243, 'c': 0.900934}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1283.76, 'y': 1074.9, 'c': 0.11335}","{'x': 1283.74, 'y': 1074.91, 'c': 0.0989089}","{'x': 1289.68, 'y': 1074.89, 'c': 0.265736}",
"{'x': 1257.39, 'y': 286.044, 'c': 0.885079}","{'x': 1354.42, 'y': 368.353, 'c': 0.865072}","{'x': 1289.69, 'y': 368.388, 'c': 0.705407}","{'x': 1277.88, 'y': 503.865, 'c': 0.669129}","{'x': 1230.7, 'y': 415.548, 'c': 0.756536}","{'x': 1422.2, 'y': 365.484, 'c': 0.811735}","{'x': 1348.52, 'y': 494.985, 'c': 0.818041}","{'x': 1283.82, 'y': 368.468, 'c': 0.837876}","{'x': 1330.91, 'y': 653.923, 'c': 0.608986}","{'x': 1283.73, 'y': 650.937, 'c': 0.615732}","{'x': 1257.32, 'y': 862.852, 'c': 0.671652}","{'x': 1283.73, 'y': 1074.87, 'c': 0.465208}","{'x': 1380.88, 'y': 662.716, 'c': 0.564089}","{'x': 1383.85, 'y': 889.372, 'c': 0.693315}","{'x': 1454.46, 'y': 1074.9, 'c': 0.0793134}","{'x': 1257.3, 'y': 268.455, 'c': 0.40104}","{'x': 1277.77, 'y': 268.256, 'c': 0.895224}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1333.77, 'y': 271.154, 'c': 0.910645}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1292.54, 'y': 1074.89, 'c': 0.222175}",
"{'x': 1260.15, 'y': 285.995, 'c': 0.871003}","{'x': 1354.44, 'y': 365.417, 'c': 0.880656}","{'x': 1289.64, 'y': 365.49, 'c': 0.723946}","{'x': 1266.14, 'y': 495.007, 'c': 0.608484}","{'x': 1227.78, 'y': 412.6, 'c': 0.745071}","{'x': 1424.98, 'y': 362.518, 'c': 0.817698}","{'x': 1348.54, 'y': 486.1, 'c': 0.839402}","{'x': 1283.82, 'y': 365.569, 'c': 0.859729}","{'x': 1330.89, 'y': 648.089, 'c': 0.618076}","{'x': 1283.69, 'y': 647.963, 'c': 0.619528}","{'x': 1263.22, 'y': 877.503, 'c': 0.665394}","{'x': 1283.77, 'y': 1074.86, 'c': 0.407643}","{'x': 1380.87, 'y': 653.923, 'c': 0.566816}","{'x': 1389.69, 'y': 886.429, 'c': 0.688278}","{'x': 1457.39, 'y': 1074.9, 'c': 0.0704695}","{'x': 1257.36, 'y': 268.389, 'c': 0.322956}","{'x': 1277.79, 'y': 265.403, 'c': 0.868432}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1331, 'y': 268.226, 'c': 0.877236}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1292.59, 'y': 1074.89, 'c': 0.0935911}","{'x': 1286.68, 'y': 1074.91, 'c': 0.0788141}","{'x': 1289.7, 'y': 1074.89, 'c': 0.191093}",
"{'x': 1260.11, 'y': 283.033, 'c': 0.860518}","{'x': 1354.38, 'y': 365.348, 'c': 0.882428}","{'x': 1286.79, 'y': 365.591, 'c': 0.717957}","{'x': 1269.01, 'y': 500.811, 'c': 0.644351}","{'x': 1230.79, 'y': 412.632, 'c': 0.76199}","{'x': 1424.96, 'y': 359.618, 'c': 0.781635}","{'x': 1345.5, 'y': 483.13, 'c': 0.824771}","{'x': 1283.81, 'y': 362.594, 'c': 0.871802}","{'x': 1330.95, 'y': 659.813, 'c': 0.609736}","{'x': 1283.73, 'y': 653.952, 'c': 0.595134}","{'x': 1263.15, 'y': 880.437, 'c': 0.71973}","{'x': 1283.86, 'y': 1074.87, 'c': 0.387531}","{'x': 1380.97, 'y': 665.662, 'c': 0.56416}","{'x': 1395.52, 'y': 901.077, 'c': 0.705619}","{'x': 1466.18, 'y': 1074.9, 'c': 0.0619322}","{'x': 1257.4, 'y': 268.228, 'c': 0.266116}","{'x': 1277.75, 'y': 262.459, 'c': 0.847403}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1330.98, 'y': 265.386, 'c': 0.854554}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1292.59, 'y': 1074.9, 'c': 0.175291}",
"{'x': 1257.35, 'y': 280.095, 'c': 0.866203}","{'x': 1354.33, 'y': 365.41, 'c': 0.88413}","{'x': 1286.76, 'y': 371.323, 'c': 0.691976}","{'x': 1280.73, 'y': 506.712, 'c': 0.698912}","{'x': 1230.74, 'y': 412.625, 'c': 0.788793}","{'x': 1422.18, 'y': 359.577, 'c': 0.767778}","{'x': 1345.54, 'y': 483.084, 'c': 0.82517}","{'x': 1283.81, 'y': 362.547, 'c': 0.873081}","{'x': 1336.78, 'y': 662.71, 'c': 0.590797}","{'x': 1286.7, 'y': 659.749, 'c': 0.5906}","{'x': 1263.15, 'y': 877.523, 'c': 0.674884}","{'x': 1283.83, 'y': 1074.87, 'c': 0.415633}","{'x': 1392.62, 'y': 665.644, 'c': 0.567408}","{'x': 1395.57, 'y': 901.074, 'c': 0.707926}","{'x': 1466.24, 'y': 1074.9, 'c': 0.0651909}","{'x': 1257.38, 'y': 268.192, 'c': 0.312734}","{'x': 1277.76, 'y': 262.389, 'c': 0.845059}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1330.94, 'y': 265.339, 'c': 0.84212}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1292.56, 'y': 1074.9, 'c': 0.190345}",
"{'x': 1257.37, 'y': 280.065, 'c': 0.877283}","{'x': 1357.29, 'y': 365.437, 'c': 0.850565}","{'x': 1301.34, 'y': 371.37, 'c': 0.704939}","{'x': 1280.92, 'y': 503.861, 'c': 0.714117}","{'x': 1230.74, 'y': 412.654, 'c': 0.775766}","{'x': 1424.93, 'y': 359.52, 'c': 0.764034}","{'x': 1345.53, 'y': 480.318, 'c': 0.823606}","{'x': 1283.77, 'y': 362.533, 'c': 0.871362}","{'x': 1339.69, 'y': 665.678, 'c': 0.587964}","{'x': 1289.67, 'y': 662.696, 'c': 0.568533}","{'x': 1263.22, 'y': 877.567, 'c': 0.642823}","{'x': 1283.83, 'y': 1074.87, 'c': 0.348768}","{'x': 1392.59, 'y': 668.62, 'c': 0.552269}","{'x': 1395.58, 'y': 901.133, 'c': 0.70457}","{'x': 1466.29, 'y': 1074.9, 'c': 0.0553641}","{'x': 1260.08, 'y': 265.431, 'c': 0.275216}","{'x': 1274.98, 'y': 262.379, 'c': 0.842324}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1330.85, 'y': 265.317, 'c': 0.847046}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1289.7, 'y': 1074.9, 'c': 0.148319}",
"{'x': 1260.12, 'y': 288.892, 'c': 0.890849}","{'x': 1357.41, 'y': 365.375, 'c': 0.837353}","{'x': 1301.42, 'y': 368.4, 'c': 0.729337}","{'x': 1283.78, 'y': 506.77, 'c': 0.741371}","{'x': 1233.71, 'y': 418.507, 'c': 0.769565}","{'x': 1425, 'y': 359.556, 'c': 0.77342}","{'x': 1345.58, 'y': 483.083, 'c': 0.830502}","{'x': 1283.91, 'y': 362.628, 'c': 0.854315}","{'x': 1339.71, 'y': 656.839, 'c': 0.586456}","{'x': 1289.64, 'y': 651.001, 'c': 0.588664}","{'x': 1260.31, 'y': 865.849, 'c': 0.657112}","{'x': 1283.85, 'y': 1074.87, 'c': 0.359777}","{'x': 1392.68, 'y': 662.736, 'c': 0.556383}","{'x': 1395.65, 'y': 904.015, 'c': 0.709592}","{'x': 1469.04, 'y': 1074.9, 'c': 0.0539116}","{'x': 1257.4, 'y': 268.455, 'c': 0.161489}","{'x': 1274.91, 'y': 265.434, 'c': 0.860029}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1330.79, 'y': 265.278, 'c': 0.845062}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1292.59, 'y': 1074.9, 'c': 0.157961}",
"{'x': 1260.16, 'y': 291.79, 'c': 0.914489}","{'x': 1360.27, 'y': 365.381, 'c': 0.828122}","{'x': 1304.23, 'y': 368.368, 'c': 0.733655}","{'x': 1283.91, 'y': 509.664, 'c': 0.702515}","{'x': 1236.56, 'y': 427.224, 'c': 0.760779}","{'x': 1425.13, 'y': 359.598, 'c': 0.766663}","{'x': 1351.33, 'y': 483.158, 'c': 0.84709}","{'x': 1283.89, 'y': 365.541, 'c': 0.830431}","{'x': 1342.64, 'y': 665.628, 'c': 0.587827}","{'x': 1289.64, 'y': 659.763, 'c': 0.584109}","{'x': 1260.21, 'y': 860.002, 'c': 0.714903}","{'x': 1283.83, 'y': 1074.86, 'c': 0.440007}","{'x': 1395.62, 'y': 668.594, 'c': 0.567989}","{'x': 1398.41, 'y': 904.012, 'c': 0.725056}","{'x': 1466.25, 'y': 1074.9, 'c': 0.050706}","{'x': 1257.38, 'y': 271.187, 'c': 0.147706}","{'x': 1272.04, 'y': 268.282, 'c': 0.875002}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1330.73, 'y': 265.443, 'c': 0.885683}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1292.6, 'y': 1074.9, 'c': 0.204175}",
"{'x': 1260.13, 'y': 291.806, 'c': 0.92788}","{'x': 1363.23, 'y': 365.376, 'c': 0.823129}","{'x': 1304.4, 'y': 368.358, 'c': 0.762211}","{'x': 1283.89, 'y': 506.746, 'c': 0.69732}","{'x': 1236.6, 'y': 427.323, 'c': 0.80914}","{'x': 1425.16, 'y': 359.608, 'c': 0.760936}","{'x': 1351.48, 'y': 483.323, 'c': 0.863229}","{'x': 1286.71, 'y': 371.336, 'c': 0.794639}","{'x': 1342.61, 'y': 665.633, 'c': 0.58246}","{'x': 1289.61, 'y': 659.75, 'c': 0.580474}","{'x': 1260.31, 'y': 868.785, 'c': 0.649817}","{'x': 1283.86, 'y': 1074.87, 'c': 0.432554}","{'x': 1395.59, 'y': 668.613, 'c': 0.561525}","{'x': 1398.52, 'y': 904.008, 'c': 0.770311}","{'x': 1466.21, 'y': 1074.9, 'c': 0.0623015}","{'x': 1257.38, 'y': 271.241, 'c': 0.15325}","{'x': 1274.88, 'y': 268.304, 'c': 0.880337}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1330.76, 'y': 268.171, 'c': 0.896335}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1292.59, 'y': 1074.9, 'c': 0.200728}",
"{'x': 1260.23, 'y': 291.76, 'c': 0.912778}","{'x': 1363.25, 'y': 365.375, 'c': 0.820576}","{'x': 1304.36, 'y': 368.422, 'c': 0.753436}","{'x': 1283.87, 'y': 503.9, 'c': 0.71269}","{'x': 1236.61, 'y': 430.121, 'c': 0.830476}","{'x': 1428.01, 'y': 359.524, 'c': 0.732665}","{'x': 1354.27, 'y': 486.092, 'c': 0.868669}","{'x': 1286.66, 'y': 368.431, 'c': 0.81859}","{'x': 1348.42, 'y': 668.55, 'c': 0.598382}","{'x': 1292.64, 'y': 662.761, 'c': 0.589678}","{'x': 1263.25, 'y': 865.871, 'c': 0.651931}","{'x': 1283.83, 'y': 1074.87, 'c': 0.406277}","{'x': 1398.54, 'y': 668.68, 'c': 0.574317}","{'x': 1401.43, 'y': 904.053, 'c': 0.789156}","{'x': 1466.26, 'y': 1074.9, 'c': 0.0565238}","{'x': 1257.38, 'y': 271.191, 'c': 0.199563}","{'x': 1277.78, 'y': 268.225, 'c': 0.879768}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1330.92, 'y': 265.427, 'c': 0.8841}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1289.71, 'y': 1074.89, 'c': 0.188007}",
"{'x': 1260.29, 'y': 288.831, 'c': 0.861727}","{'x': 1360.31, 'y': 365.387, 'c': 0.824963}","{'x': 1301.39, 'y': 368.452, 'c': 0.723163}","{'x': 1283.86, 'y': 503.897, 'c': 0.702007}","{'x': 1236.56, 'y': 421.355, 'c': 0.794676}","{'x': 1428.01, 'y': 359.525, 'c': 0.735178}","{'x': 1354.32, 'y': 486.122, 'c': 0.869943}","{'x': 1286.74, 'y': 365.583, 'c': 0.844509}","{'x': 1345.58, 'y': 668.654, 'c': 0.592928}","{'x': 1289.66, 'y': 668.553, 'c': 0.584598}","{'x': 1277.89, 'y': 883.494, 'c': 0.729578}","{'x': 1283.85, 'y': 1074.87, 'c': 0.307017}","{'x': 1398.51, 'y': 671.582, 'c': 0.569847}","{'x': 1404.44, 'y': 904.064, 'c': 0.745826}","{'x': 1469.01, 'y': 1074.9, 'c': 0.0654726}","{'x': 1260.15, 'y': 268.363, 'c': 0.210809}","{'x': 1277.91, 'y': 265.338, 'c': 0.877694}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1333.83, 'y': 265.349, 'c': 0.85739}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1289.68, 'y': 1074.9, 'c': 0.127791}",
"{'x': 1260.3, 'y': 280.115, 'c': 0.859844}","{'x': 1360.3, 'y': 362.574, 'c': 0.824333}","{'x': 1298.51, 'y': 365.537, 'c': 0.722014}","{'x': 1283.82, 'y': 503.719, 'c': 0.68167}","{'x': 1233.76, 'y': 415.567, 'c': 0.763387}","{'x': 1430.93, 'y': 359.47, 'c': 0.712825}","{'x': 1354.32, 'y': 486.117, 'c': 0.868214}","{'x': 1289.64, 'y': 365.57, 'c': 0.824652}","{'x': 1348.5, 'y': 665.682, 'c': 0.589405}","{'x': 1295.56, 'y': 662.735, 'c': 0.565638}","{'x': 1277.75, 'y': 874.658, 'c': 0.652597}","{'x': 1283.84, 'y': 1074.87, 'c': 0.389443}","{'x': 1398.58, 'y': 668.626, 'c': 0.570631}","{'x': 1404.37, 'y': 903.986, 'c': 0.757769}","{'x': 1469.11, 'y': 1074.9, 'c': 0.0689195}","{'x': 1260.24, 'y': 265.307, 'c': 0.165216}","{'x': 1280.71, 'y': 259.485, 'c': 0.865756}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1336.7, 'y': 265.299, 'c': 0.831545}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1289.71, 'y': 1074.9, 'c': 0.174649}",
"{'x': 1260.37, 'y': 277.238, 'c': 0.866572}","{'x': 1360.3, 'y': 362.405, 'c': 0.818186}","{'x': 1301.32, 'y': 362.527, 'c': 0.740115}","{'x': 1283.67, 'y': 503.682, 'c': 0.71767}","{'x': 1233.76, 'y': 412.689, 'c': 0.799609}","{'x': 1430.89, 'y': 356.612, 'c': 0.713612}","{'x': 1354.32, 'y': 486.155, 'c': 0.869549}","{'x': 1286.77, 'y': 362.56, 'c': 0.854116}","{'x': 1348.55, 'y': 662.695, 'c': 0.587648}","{'x': 1298.43, 'y': 656.859, 'c': 0.566838}","{'x': 1277.85, 'y': 877.514, 'c': 0.676569}","{'x': 1283.87, 'y': 1074.87, 'c': 0.375369}","{'x': 1398.6, 'y': 665.643, 'c': 0.577274}","{'x': 1401.64, 'y': 901.078, 'c': 0.730982}","{'x': 1469.08, 'y': 1074.9, 'c': 0.0643663}","{'x': 1260.32, 'y': 262.493, 'c': 0.181264}","{'x': 1280.8, 'y': 256.615, 'c': 0.886551}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1339.64, 'y': 262.387, 'c': 0.81053}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1289.7, 'y': 1074.9, 'c': 0.164704}",
"{'x': 1263.09, 'y': 277.126, 'c': 0.86988}","{'x': 1363.2, 'y': 362.484, 'c': 0.817887}","{'x': 1301.39, 'y': 362.541, 'c': 0.751874}","{'x': 1280.85, 'y': 503.673, 'c': 0.706823}","{'x': 1233.61, 'y': 412.473, 'c': 0.783103}","{'x': 1430.91, 'y': 359.61, 'c': 0.726244}","{'x': 1351.53, 'y': 486.192, 'c': 0.857493}","{'x': 1289.6, 'y': 362.593, 'c': 0.851933}","{'x': 1342.67, 'y': 662.736, 'c': 0.571714}","{'x': 1292.56, 'y': 656.861, 'c': 0.562337}","{'x': 1274.9, 'y': 880.544, 'c': 0.680177}","{'x': 1286.66, 'y': 1074.88, 'c': 0.306968}","{'x': 1395.6, 'y': 665.688, 'c': 0.562351}","{'x': 1401.45, 'y': 901.095, 'c': 0.753702}","{'x': 1466.23, 'y': 1074.9, 'c': 0.0687202}","{'x': 1263.11, 'y': 262.39, 'c': 0.16461}","{'x': 1280.86, 'y': 256.583, 'c': 0.89062}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1342.66, 'y': 262.467, 'c': 0.825478}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1292.59, 'y': 1074.9, 'c': 0.12969}",
"{'x': 1263.18, 'y': 285.975, 'c': 0.844696}","{'x': 1363.22, 'y': 365.403, 'c': 0.823198}","{'x': 1304.23, 'y': 365.554, 'c': 0.758576}","{'x': 1283.7, 'y': 506.726, 'c': 0.737907}","{'x': 1233.59, 'y': 415.498, 'c': 0.778728}","{'x': 1428.05, 'y': 362.483, 'c': 0.763472}","{'x': 1351.5, 'y': 489.06, 'c': 0.843586}","{'x': 1286.79, 'y': 362.574, 'c': 0.854978}","{'x': 1339.72, 'y': 659.816, 'c': 0.585602}","{'x': 1289.7, 'y': 653.924, 'c': 0.576978}","{'x': 1266.17, 'y': 877.571, 'c': 0.627904}","{'x': 1283.82, 'y': 1074.87, 'c': 0.368652}","{'x': 1392.64, 'y': 665.662, 'c': 0.568472}","{'x': 1395.62, 'y': 889.385, 'c': 0.691296}","{'x': 1466.22, 'y': 1074.9, 'c': 0.0693116}","{'x': 1260.35, 'y': 268.184, 'c': 0.175484}","{'x': 1280.89, 'y': 262.392, 'c': 0.875636}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1345.56, 'y': 265.279, 'c': 0.815826}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1292.56, 'y': 1074.9, 'c': 0.168841}",
"{'x': 1263.13, 'y': 288.969, 'c': 0.871241}","{'x': 1366.12, 'y': 365.609, 'c': 0.81381}","{'x': 1304.24, 'y': 368.458, 'c': 0.748459}","{'x': 1283.72, 'y': 506.765, 'c': 0.736246}","{'x': 1233.63, 'y': 418.419, 'c': 0.774134}","{'x': 1430.97, 'y': 365.378, 'c': 0.775413}","{'x': 1351.49, 'y': 492.046, 'c': 0.827742}","{'x': 1289.63, 'y': 365.433, 'c': 0.840228}","{'x': 1333.87, 'y': 665.657, 'c': 0.605241}","{'x': 1286.65, 'y': 656.876, 'c': 0.591815}","{'x': 1260.24, 'y': 871.674, 'c': 0.688261}","{'x': 1283.77, 'y': 1074.85, 'c': 0.481783}","{'x': 1386.8, 'y': 668.629, 'c': 0.576595}","{'x': 1395.54, 'y': 898.167, 'c': 0.68141}","{'x': 1466.19, 'y': 1074.9, 'c': 0.0770826}","{'x': 1260.28, 'y': 271.181, 'c': 0.219659}","{'x': 1280.86, 'y': 265.393, 'c': 0.896978}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1342.57, 'y': 265.298, 'c': 0.82047}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1286.69, 'y': 1074.89, 'c': 0.113493}","{'x': 1283.72, 'y': 1074.91, 'c': 0.0991413}","{'x': 1292.54, 'y': 1074.89, 'c': 0.244683}",
"{'x': 1260.28, 'y': 288.872, 'c': 0.874958}","{'x': 1360.35, 'y': 365.597, 'c': 0.810012}","{'x': 1301.41, 'y': 368.437, 'c': 0.740506}","{'x': 1283.69, 'y': 509.686, 'c': 0.688004}","{'x': 1233.65, 'y': 424.31, 'c': 0.789196}","{'x': 1428.05, 'y': 365.389, 'c': 0.783722}","{'x': 1351.52, 'y': 497.876, 'c': 0.83685}","{'x': 1289.61, 'y': 368.404, 'c': 0.811504}","{'x': 1333.83, 'y': 662.716, 'c': 0.612723}","{'x': 1283.77, 'y': 656.828, 'c': 0.607646}","{'x': 1260.24, 'y': 871.693, 'c': 0.690775}","{'x': 1283.78, 'y': 1074.88, 'c': 0.340938}","{'x': 1389.7, 'y': 668.525, 'c': 0.57949}","{'x': 1389.67, 'y': 895.269, 'c': 0.679645}","{'x': 1466.12, 'y': 1074.9, 'c': 0.0721285}","{'x': 1260.2, 'y': 268.459, 'c': 0.328393}","{'x': 1280.75, 'y': 268.237, 'c': 0.91012}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1336.79, 'y': 268.202, 'c': 0.85014}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1289.68, 'y': 1074.9, 'c': 0.145342}",
"{'x': 1260.22, 'y': 285.923, 'c': 0.878954}","{'x': 1360.29, 'y': 365.556, 'c': 0.820617}","{'x': 1301.42, 'y': 368.357, 'c': 0.753592}","{'x': 1280.75, 'y': 509.636, 'c': 0.68503}","{'x': 1233.58, 'y': 421.418, 'c': 0.788137}","{'x': 1427.94, 'y': 365.354, 'c': 0.794057}","{'x': 1351.53, 'y': 497.839, 'c': 0.843533}","{'x': 1286.68, 'y': 365.521, 'c': 0.838829}","{'x': 1333.75, 'y': 665.626, 'c': 0.616603}","{'x': 1283.74, 'y': 659.778, 'c': 0.605707}","{'x': 1260.33, 'y': 874.631, 'c': 0.688082}","{'x': 1283.79, 'y': 1074.88, 'c': 0.306858}","{'x': 1386.74, 'y': 668.598, 'c': 0.576442}","{'x': 1383.87, 'y': 889.418, 'c': 0.677666}","{'x': 1466.13, 'y': 1074.9, 'c': 0.078928}","{'x': 1260.16, 'y': 268.296, 'c': 0.349669}","{'x': 1280.75, 'y': 268.178, 'c': 0.906864}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1333.83, 'y': 268.276, 'c': 0.869023}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1289.63, 'y': 1074.9, 'c': 0.124145}",
